time recorded,turntable temp, turntable velocity, turntable goal, turntable position, turntable torque, shoulder temp, shoulder velocity, shoulder goal, shoulder position, shoulder torque, elbow temp, elbow velocity, elbow goal, elbow position, elbow torque, wrist temp, wrist velocity, wrist goal, wrist position, wrist torque, wrist rotation temp, wrist rotation velocity, wrist rotation goal, wrist rotation position, wrist rotation torque, gripper temp, gripper velocity, gripper goal, gripper position, gripper torque
1530844952,29,0,1975,1975,1,28,0,3170,3170,1,28,0,775,783,1,28,0,1896,1897,1,28,0,2048,2048,1,29,0,2510,2510,1,
1530844952,29,0,1969,1969,1,28,0,3162,3161,1,28,0,809,811,1,29,0,1923,1923,1,28,0,2048,2048,1,29,0,2510,2510,1,
1530844952,29,0,1969,1969,1,28,0,3162,3161,1,28,0,809,811,1,29,0,1923,1923,1,28,0,2048,2048,1,29,0,2510,2510,1,
1530844963,29,0,1962,1962,1,28,0,3155,3155,1,28,0,844,844,1,28,0,1950,1951,1,28,0,2048,2048,1,29,0,2510,2510,1,
1530844963,29,0,1956,1955,1,28,0,3146,3145,1,28,0,879,881,1,29,0,1977,1977,1,28,0,2048,2048,1,29,0,2510,2510,1,
1530844963,29,0,1956,1955,1,28,0,3146,3145,1,28,0,879,881,1,29,0,1977,1977,1,28,0,2048,2048,1,29,0,2510,2510,1,
1530844963,29,0,1949,1949,1,28,0,3137,3137,1,28,0,915,916,1,28,0,2004,2005,1,28,0,2048,2048,1,29,0,2510,2510,1,
1530844969,29,0,1949,1949,1,28,0,3137,3137,1,28,0,915,916,1,28,0,2004,2005,1,28,0,2048,2048,1,29,0,2510,2510,1,
1530844974,29,0,1943,1943,1,28,0,3127,3126,1,28,0,952,953,1,28,0,2031,2031,1,28,0,2048,2048,1,29,0,2510,2510,1,
1530844974,29,0,1937,1937,1,28,0,3116,3116,1,28,0,990,992,1,29,0,2058,2059,1,28,0,2048,2048,1,29,0,2510,2510,1,
1530844980,29,0,1937,1937,1,28,0,3116,3116,1,28,0,990,992,1,29,0,2058,2059,1,28,0,2048,2048,1,29,0,2510,2510,1,
1530844980,29,0,1931,1931,1,28,0,3104,3104,1,28,0,1028,1032,1,29,0,2085,2085,1,28,0,2048,2048,1,29,0,2510,2510,1,
1530844980,29,0,1931,1931,1,28,0,3104,3104,1,28,0,1028,1032,1,29,0,2085,2085,1,28,0,2048,2048,1,29,0,2510,2510,1,
1530844991,29,0,1926,1926,1,28,0,3092,3091,1,28,0,1068,1067,1,28,0,2113,2114,1,28,0,2048,2048,1,29,0,2510,2510,1,
1530844991,30,0,1920,1919,1,28,0,3079,3079,1,28,0,1109,1112,1,28,0,2141,2141,1,28,0,2048,2048,1,29,0,2510,2510,1,
1530844996,30,0,1920,1919,1,28,0,3079,3079,1,28,0,1109,1112,1,28,0,2141,2141,1,28,0,2048,2048,1,29,0,2510,2510,1,
1530844996,30,0,1915,1916,1,28,0,3066,3065,1,28,0,1151,1150,1,29,0,2169,2170,1,28,0,2048,2048,1,29,0,2510,2510,1,
1530845001,30,0,1915,1916,1,28,0,3066,3065,1,28,0,1151,1150,1,29,0,2169,2170,1,28,0,2048,2048,1,29,0,2510,2510,1,
1530845007,30,0,1910,1909,1,28,0,3051,3050,1,28,0,1195,1198,1,29,0,2199,2199,1,28,0,2048,2048,1,29,0,2510,2510,1,
1530845007,30,0,1904,1904,1,28,0,3035,3033,1,28,0,1242,1245,1,29,0,2230,2232,1,28,0,2048,2048,1,29,0,2510,2510,1,
1530845012,30,0,1904,1904,1,28,0,3035,3033,1,28,0,1242,1245,1,29,0,2230,2232,1,28,0,2048,2048,1,29,0,2510,2510,1,
1530845012,29,0,1904,1903,1,28,0,3035,3033,1,28,0,1242,1242,1,28,0,2230,2230,1,28,0,2048,2048,1,29,0,2510,2510,1,
1530845018,29,0,1904,1903,1,28,0,3035,3033,1,28,0,1242,1242,1,28,0,2230,2230,1,28,0,2048,2048,1,29,0,2510,2510,1,
1530845023,29,0,1905,1904,1,28,0,3011,3011,1,28,0,1273,1274,1,29,0,2238,2238,1,28,0,2048,2048,1,29,0,2510,2510,1,
1530845023,29,0,1907,1907,1,28,0,2988,2986,1,28,0,1304,1303,1,28,0,2246,2247,1,28,0,2048,2048,1,29,0,2510,2510,1,
1530845023,29,0,1907,1907,1,28,0,2988,2986,1,28,0,1304,1303,1,28,0,2246,2247,1,28,0,2048,2048,1,29,0,2510,2510,1,
1530845023,30,0,1909,1909,1,28,0,2966,2966,1,28,0,1336,1339,1,29,0,2255,2255,1,28,0,2048,2048,1,29,0,2510,2510,1,
1530845029,30,0,1909,1909,1,28,0,2966,2966,1,28,0,1336,1339,1,29,0,2255,2255,1,28,0,2048,2048,1,29,0,2510,2510,1,
1530845034,30,0,1909,1909,1,28,0,2966,2966,1,28,0,1336,1337,1,28,0,2255,2255,1,28,0,2048,2048,1,29,0,2510,2510,1,
1530845034,29,0,1906,1906,1,28,0,2987,2989,1,28,0,1311,1309,1,29,0,2250,2250,1,28,0,2048,2048,1,29,0,2510,2510,1,
1530845040,29,0,1906,1906,1,28,0,2987,2989,1,28,0,1311,1309,1,29,0,2250,2250,1,28,0,2048,2048,1,29,0,2510,2510,1,
1530845040,29,0,1904,1904,1,28,0,3009,3008,1,28,0,1286,1285,1,29,0,2247,2247,1,28,0,2048,2048,1,29,0,2510,2510,1,
1530845045,29,0,1904,1904,1,28,0,3009,3008,1,28,0,1286,1285,1,29,0,2247,2247,1,28,0,2048,2048,1,29,0,2510,2510,1,
1530845045,29,0,1904,1904,1,28,0,3009,3012,1,28,0,1286,1285,1,28,0,2247,2247,1,28,0,2048,2048,1,29,0,2510,2510,1,
1530845045,29,0,1922,1922,1,28,0,3031,3032,1,28,0,1207,1207,1,29,0,2192,2191,1,28,0,2048,2048,1,29,0,2510,2510,1,
1530845056,29,0,1922,1922,1,28,0,3031,3032,1,28,0,1207,1207,1,29,0,2192,2191,1,28,0,2048,2048,1,29,0,2510,2510,1,
1530845056,29,0,1941,1941,1,28,0,3050,3053,1,28,0,1136,1135,1,28,0,2140,2140,1,28,0,2048,2048,1,29,0,2510,2510,1,
1530845062,29,0,1941,1941,1,28,0,3050,3053,1,28,0,1136,1135,1,28,0,2140,2140,1,28,0,2048,2048,1,29,0,2510,2510,1,
1530845067,30,0,1961,1961,1,28,0,3067,3069,1,28,0,1069,1067,1,29,0,2090,2090,1,28,0,2048,2048,1,29,0,2510,2510,1,
1530845067,29,0,1981,1981,1,28,0,3080,3083,1,28,0,1007,1006,1,29,0,2041,2041,1,28,0,2048,2048,1,29,0,2510,2510,1,
1530845073,29,0,1981,1981,1,28,0,3080,3083,1,28,0,1007,1006,1,29,0,2041,2041,1,28,0,2048,2048,1,29,0,2510,2510,1,
1530845073,30,0,2002,2002,1,28,0,3090,3092,1,28,0,947,945,1,29,0,1992,1992,1,28,0,2048,2048,1,29,0,2510,2510,1,
1530845078,30,0,2002,2002,1,28,0,3090,3092,1,28,0,947,945,1,29,0,1992,1992,1,28,0,2048,2048,1,29,0,2510,2510,1,
1530845078,30,0,2023,2023,1,28,0,3098,3100,1,28,0,891,891,1,29,0,1942,1941,1,28,0,2048,2048,1,29,0,2510,2510,1,
1530845078,30,0,2045,2045,1,28,0,3102,3101,1,28,0,837,835,1,29,0,1892,1891,1,28,0,2048,2048,1,29,0,2510,2510,1,
1530845083,30,0,2045,2045,1,28,0,3102,3101,1,28,0,837,835,1,29,0,1892,1891,1,28,0,2048,2048,1,29,0,2510,2510,1,
1530845083,30,0,2067,2067,1,28,0,3102,3103,1,28,0,785,783,1,29,0,1841,1841,1,28,0,2048,2048,1,29,0,2510,2510,1,
1530845089,30,0,2067,2067,1,28,0,3102,3103,1,28,0,785,783,1,29,0,1841,1841,1,28,0,2048,2048,1,29,0,2510,2510,1,
1530845094,29,0,2090,2090,1,28,0,3099,3099,1,28,0,735,733,1,28,0,1788,1787,1,28,0,2048,2048,1,29,0,2510,2510,1,
1530845094,30,0,2113,2113,1,28,0,3093,3093,1,28,0,687,687,1,29,0,1733,1733,1,28,0,2048,2048,1,29,0,2510,2510,1,
