time recorded,turntable temp, turntable velocity, turntable goal, turntable position, turntable torque, shoulder temp, shoulder velocity, shoulder goal, shoulder position, shoulder torque, elbow temp, elbow velocity, elbow goal, elbow position, elbow torque, wrist temp, wrist velocity, wrist goal, wrist position, wrist torque, wrist rotation temp, wrist rotation velocity, wrist rotation goal, wrist rotation position, wrist rotation torque, gripper temp, gripper velocity, gripper goal, gripper position, gripper torque
1536069211,26,0,2434,2434,1,27,0,2629,2629,1,27,0,616,616,1,29,0,1195,1195,1,31,0,2048,2048,1,30,0,2470,2470,1,
1536069211,26,0,2434,2434,1,27,0,2629,2629,1,27,0,616,616,1,29,0,1195,1195,1,31,0,2048,2048,1,30,0,2470,2470,1,
1536069211,26,0,2434,2434,1,27,0,2629,2629,1,27,0,616,616,1,29,0,1195,1195,1,31,0,2048,2048,1,30,0,2470,2470,1,
1536069217,26,0,2434,2434,1,27,0,2629,2629,1,27,0,616,616,1,29,0,1195,1195,1,31,0,2048,2048,1,30,0,2470,2470,1,
1536069217,26,0,2434,2434,1,27,0,2629,2629,1,27,0,616,616,1,29,0,1195,1195,1,31,0,2048,2048,1,30,0,2470,2470,1,
1536069222,26,0,2434,2434,1,27,0,2629,2629,1,27,0,616,616,1,29,0,1195,1195,1,31,0,2048,2048,1,30,0,2470,2470,1,
1536069228,26,0,2434,2434,1,27,0,2629,2629,1,28,0,616,616,1,29,0,1195,1195,1,31,0,2048,2048,1,29,0,2470,2470,1,
1536069228,26,0,2434,2434,1,27,0,2629,2629,1,28,0,616,616,1,29,0,1195,1195,1,31,0,2048,2048,1,30,0,2470,2470,1,
1536069233,26,0,2434,2434,1,27,0,2629,2629,1,28,0,616,616,1,29,0,1195,1195,1,31,0,2048,2048,1,30,0,2470,2470,1,
1536069233,26,0,2434,2434,1,27,0,2629,2629,1,28,0,616,616,1,29,0,1195,1195,1,31,0,2048,2048,1,30,0,2470,2470,1,
1536069239,26,0,2434,2434,1,27,0,2629,2629,1,28,0,616,616,1,29,0,1195,1195,1,31,0,2048,2048,1,30,0,2470,2470,1,
1536069244,26,0,2434,2434,1,27,0,2629,2629,1,28,0,616,616,1,29,0,1195,1195,1,31,0,2048,2048,1,30,0,2470,2470,1,
1536069244,26,0,2434,2434,1,27,0,2629,2629,1,28,0,616,616,1,29,0,1195,1195,1,31,0,2048,2048,1,30,0,2470,2470,1,
1536069250,26,0,2434,2434,1,27,0,2629,2629,1,28,0,616,616,1,29,0,1195,1195,1,31,0,2048,2048,1,30,0,2470,2470,1,
1536069250,26,0,2434,2434,1,27,0,2629,2629,1,28,0,616,616,1,29,0,1195,1195,1,31,0,2048,2048,1,30,0,2470,2470,1,
1536069255,26,0,2434,2434,1,27,0,2629,2629,1,28,0,616,616,1,29,0,1195,1195,1,31,0,2048,2048,1,30,0,2470,2470,1,
1536069261,26,0,2434,2434,1,27,0,2629,2629,1,28,0,616,616,1,29,0,1195,1195,1,31,0,2048,2048,1,30,0,2470,2470,1,
1536069261,26,0,2434,2434,1,27,0,2629,2629,1,28,0,616,616,1,29,0,1195,1195,1,31,0,2048,2048,1,30,0,2470,2470,1,
1536069266,26,0,2434,2434,1,27,0,2629,2629,1,28,0,616,616,1,29,0,1195,1195,1,31,0,2048,2048,1,30,0,2470,2470,1,
1536069266,26,0,2434,2434,1,27,0,2629,2629,1,28,0,616,616,1,29,0,1195,1195,1,31,0,2048,2048,1,30,0,2470,2470,1,
1536069272,26,0,2434,2434,1,27,0,2629,2629,1,28,0,616,616,1,29,0,1195,1195,1,31,0,2048,2048,1,30,0,2470,2470,1,
1536069272,26,0,2434,2434,1,27,0,2629,2629,1,28,0,616,616,1,29,0,1195,1195,1,31,0,2048,2048,1,30,0,2470,2470,1,
1536069272,26,0,2434,2434,1,27,0,2629,2629,1,28,0,616,616,1,29,0,1195,1195,1,31,0,2048,2048,1,30,0,2470,2470,1,
1536069277,26,0,2434,2434,1,27,0,2629,2629,1,28,0,616,616,1,29,0,1195,1195,1,31,0,2048,2048,1,30,0,2470,2470,1,
1536069277,26,0,2434,2434,1,27,0,2629,2629,1,28,0,616,616,1,29,0,1195,1195,1,31,0,2048,2048,1,30,0,2470,2470,1,
1536069282,26,0,2434,2434,1,27,0,2629,2629,1,28,0,616,616,1,29,0,1195,1195,1,31,0,2048,2048,1,30,0,2470,2470,1,
1536069288,26,0,2434,2434,1,27,0,2629,2629,1,28,0,616,616,1,29,0,1195,1195,1,31,0,2048,2048,1,31,0,2470,2470,1,
1536069288,26,0,2434,2434,1,27,0,2629,2629,1,28,0,616,616,1,29,0,1195,1195,1,31,0,2048,2048,1,30,0,2470,2470,1,
1536069293,26,0,2434,2434,1,27,0,2629,2629,1,28,0,616,616,1,29,0,1195,1195,1,31,0,2048,2048,1,30,0,2470,2470,1,
1536069293,26,0,2434,2434,1,27,0,2629,2629,1,28,0,616,616,1,29,0,1195,1195,1,31,0,2048,2048,1,30,0,2470,2470,1,
1536069299,26,0,2434,2434,1,27,0,2629,2629,1,28,0,616,616,1,29,0,1195,1195,1,31,0,2048,2048,1,30,0,2470,2470,1,
1536069304,26,0,2434,2434,1,27,0,2629,2629,1,28,0,616,616,1,29,0,1195,1195,1,31,0,2048,2048,1,31,0,2470,2470,1,
1536069304,26,0,2434,2434,1,28,0,2629,2629,1,28,0,616,616,1,29,0,1195,1195,1,31,0,2048,2048,1,30,0,2470,2470,1,
1536069310,26,0,2434,2434,1,28,0,2629,2629,1,28,0,616,616,1,29,0,1195,1195,1,31,0,2048,2048,1,30,0,2470,2470,1,
1536069310,26,0,2434,2434,1,28,0,2629,2629,1,28,0,616,616,1,29,0,1195,1195,1,31,0,2048,2048,1,31,0,2470,2470,1,
1536069315,26,0,2434,2434,1,28,0,2629,2629,1,28,0,616,616,1,29,0,1195,1195,1,31,0,2048,2048,1,31,0,2470,2470,1,
1536069321,26,0,2434,2434,1,27,0,2629,2629,1,28,0,616,616,1,29,0,1195,1195,1,31,0,2048,2048,1,31,0,2470,2470,1,
1536069321,26,0,2434,2434,1,28,0,2629,2629,1,28,0,616,616,1,29,0,1195,1195,1,31,0,2048,2048,1,31,0,2470,2470,1,
1536069326,26,0,2434,2434,1,28,0,2629,2629,1,28,0,616,616,1,29,0,1195,1195,1,31,0,2048,2048,1,31,0,2470,2470,1,
1536069326,26,0,2434,2434,1,28,0,2629,2629,1,28,0,616,616,1,29,0,1195,1195,1,31,0,2048,2048,1,31,0,2470,2470,1,
1536069326,26,0,2434,2434,1,28,0,2629,2629,1,28,0,616,616,1,29,0,1195,1195,1,31,0,2048,2048,1,31,0,2470,2470,1,
1536069332,26,0,2434,2434,1,28,0,2629,2629,1,28,0,616,616,1,29,0,1195,1195,1,31,0,2048,2048,1,31,0,2470,2470,1,
1536069332,26,0,2434,2434,1,28,0,2629,2629,1,28,0,616,616,1,29,0,1195,1195,1,31,0,2048,2048,1,31,0,2470,2470,1,
1536069337,26,0,2434,2434,1,28,0,2629,2629,1,28,0,616,616,1,29,0,1195,1195,1,31,0,2048,2048,1,31,0,2470,2470,1,
1536069337,26,0,2434,2434,1,28,0,2629,2629,1,28,0,616,616,1,29,0,1195,1195,1,31,0,2048,2048,1,31,0,2470,2470,1,
1536069343,26,0,2434,2434,1,28,0,2629,2629,1,28,0,616,616,1,29,0,1195,1195,1,31,0,2048,2048,1,31,0,2470,2470,1,
1536069348,26,0,2434,2434,1,28,0,2629,2629,1,28,0,616,616,1,29,0,1195,1195,1,31,0,2048,2048,1,31,0,2470,2470,1,
1536069348,26,0,2434,2434,1,28,0,2629,2629,1,28,0,616,616,1,29,0,1195,1195,1,31,0,2048,2048,1,31,0,2470,2470,1,
1536069354,26,0,2434,2434,1,28,0,2629,2629,1,28,0,616,616,1,29,0,1195,1195,1,31,0,2048,2048,1,31,0,2470,2470,1,
1536069354,26,0,2434,2434,1,28,0,2629,2629,1,28,0,616,616,1,29,0,1195,1194,1,31,0,2048,2048,1,31,0,2470,2470,1,
1536069359,26,0,2434,2434,1,28,0,2629,2629,1,28,0,616,616,1,29,0,1195,1194,1,31,0,2048,2048,1,31,0,2470,2470,1,
1536069364,26,0,2434,2434,1,28,0,2629,2629,1,28,0,616,616,1,29,0,1195,1195,1,31,0,2048,2048,1,30,0,2470,2470,1,
1536069364,26,0,2434,2434,1,28,0,2629,2629,1,28,0,616,616,1,29,0,1195,1195,1,31,0,2048,2048,1,31,0,2470,2470,1,
1536069370,26,0,2434,2434,1,28,0,2629,2629,1,28,0,616,616,1,29,0,1195,1195,1,31,0,2048,2048,1,31,0,2470,2470,1,
1536069370,26,0,2434,2434,1,28,0,2629,2629,1,28,0,616,616,1,29,0,1195,1195,1,31,0,2048,2048,1,31,0,2470,2470,1,
1536069375,26,0,2434,2434,1,28,0,2629,2629,1,28,0,616,616,1,29,0,1195,1195,1,31,0,2048,2048,1,31,0,2470,2470,1,
1536069381,26,0,2434,2434,1,28,0,2629,2629,1,28,0,616,616,1,29,0,1195,1195,1,31,0,2048,2048,1,31,0,2470,2470,1,
1536069381,26,0,2434,2434,1,28,0,2629,2629,1,28,0,616,616,1,29,0,1195,1195,1,31,0,2048,2048,1,31,0,2470,2470,1,
1536069386,26,0,2434,2434,1,28,0,2629,2629,1,28,0,616,616,1,29,0,1195,1195,1,31,0,2048,2048,1,31,0,2470,2470,1,
1536069386,26,0,2434,2434,1,28,0,2629,2630,1,28,0,616,616,1,30,0,1195,1195,1,31,0,2048,2048,1,31,0,2470,2470,1,
1536069386,26,0,2434,2434,1,28,0,2629,2630,1,28,0,616,616,1,30,0,1195,1195,1,31,0,2048,2048,1,31,0,2470,2470,1,
1536069392,27,0,2434,2434,1,28,0,2629,2629,1,28,0,616,616,1,30,0,1195,1195,1,31,0,2048,2048,1,31,0,2470,2470,1,
1536069392,27,0,2434,2434,1,28,0,2629,2629,1,28,0,616,616,1,30,0,1195,1195,1,31,0,2048,2048,1,31,0,2470,2470,1,
1536069397,27,0,2434,2434,1,28,0,2629,2629,1,28,0,616,616,1,30,0,1195,1195,1,31,0,2048,2048,1,31,0,2470,2470,1,
1536069397,27,0,2434,2434,1,28,0,2629,2629,1,28,0,616,616,1,30,0,1195,1195,1,31,0,2048,2048,1,31,0,2470,2470,1,
1536069403,27,0,2434,2434,1,28,0,2629,2629,1,28,0,616,616,1,30,0,1195,1195,1,31,0,2048,2048,1,31,0,2470,2470,1,
1536069408,27,0,2434,2434,1,28,0,2629,2629,1,28,0,616,616,1,30,0,1195,1195,1,31,0,2048,2048,1,30,0,2470,2470,1,
1536069408,27,0,2434,2434,1,28,0,2629,2629,1,28,0,616,616,1,30,0,1195,1195,1,31,0,2048,2048,1,31,0,2470,2470,1,
1536069414,27,0,2434,2434,1,28,0,2629,2629,1,28,0,616,616,1,30,0,1195,1195,1,31,0,2048,2048,1,31,0,2470,2470,1,
1536069414,27,0,2434,2434,1,28,0,2629,2629,1,28,0,616,616,1,30,0,1195,1195,1,31,0,2048,2048,1,31,0,2470,2470,1,
1536069419,27,0,2434,2434,1,28,0,2629,2629,1,28,0,616,616,1,30,0,1195,1195,1,31,0,2048,2048,1,31,0,2470,2470,1,
1536069425,27,0,2434,2434,1,28,0,2629,2629,1,28,0,616,616,1,30,0,1195,1195,1,31,0,2048,2048,1,31,0,2470,2470,1,
1536069425,27,0,2434,2434,1,28,0,2629,2629,1,28,0,616,616,1,30,0,1195,1195,1,32,0,2048,2048,1,31,0,2470,2470,1,
1536069430,27,0,2434,2434,1,28,0,2629,2629,1,28,0,616,616,1,30,0,1195,1195,1,32,0,2048,2048,1,31,0,2470,2470,1,
1536069430,27,0,2434,2434,1,28,0,2629,2629,1,28,0,616,616,1,30,0,1195,1195,1,32,0,2048,2048,1,31,0,2470,2470,1,
1536069436,27,0,2434,2434,1,28,0,2629,2629,1,28,0,616,616,1,30,0,1195,1195,1,32,0,2048,2048,1,31,0,2470,2470,1,
1536069441,27,0,2434,2434,1,28,0,2629,2629,1,28,0,616,616,1,30,0,1195,1195,1,32,0,2048,2048,1,31,0,2470,2470,1,
1536069441,27,0,2434,2434,1,28,0,2629,2629,1,28,0,616,616,1,30,0,1195,1195,1,32,0,2048,2048,1,31,0,2470,2470,1,
1536069447,27,0,2434,2434,1,28,0,2629,2629,1,28,0,616,616,1,30,0,1195,1195,1,32,0,2048,2048,1,31,0,2470,2470,1,
1536069447,27,0,2434,2434,1,28,0,2629,2629,1,28,0,616,616,1,30,0,1195,1195,1,32,0,2048,2048,1,31,0,2470,2470,1,
1536069447,27,0,2434,2434,1,28,0,2629,2629,1,28,0,616,616,1,30,0,1195,1195,1,32,0,2048,2048,1,31,0,2470,2470,1,
1536069452,27,0,2434,2434,1,28,0,2629,2629,1,28,0,616,616,1,30,0,1195,1195,1,32,0,2048,2048,1,31,0,2470,2470,1,
1536069452,27,0,2434,2434,1,28,0,2629,2629,1,29,0,616,616,1,30,0,1195,1195,1,32,0,2048,2048,1,31,0,2470,2470,1,
1536069457,27,0,2434,2434,1,28,0,2629,2629,1,29,0,616,616,1,30,0,1195,1195,1,32,0,2048,2048,1,31,0,2470,2470,1,
1536069457,27,0,2434,2434,1,28,0,2629,2629,1,29,0,616,616,1,30,0,1195,1195,1,32,0,2048,2048,1,31,0,2470,2470,1,
1536069463,27,0,2434,2434,1,28,0,2629,2629,1,29,0,616,616,1,30,0,1195,1195,1,32,0,2048,2048,1,31,0,2470,2470,1,
1536069468,27,0,2434,2434,1,28,0,2629,2629,1,29,0,616,616,1,30,0,1195,1195,1,32,0,2048,2048,1,31,0,2470,2470,1,
1536069468,27,0,2434,2434,1,28,0,2629,2629,1,29,0,616,616,1,30,0,1195,1195,1,32,0,2048,2048,1,31,0,2470,2470,1,
1536069474,27,0,2434,2434,1,28,0,2629,2629,1,29,0,616,616,1,30,0,1195,1195,1,32,0,2048,2048,1,31,0,2470,2470,1,
1536069474,27,0,2434,2434,1,28,0,2629,2629,1,29,0,616,616,1,30,0,1195,1195,1,32,0,2048,2048,1,31,0,2470,2470,1,
1536069479,27,0,2434,2434,1,28,0,2629,2629,1,29,0,616,616,1,30,0,1195,1195,1,32,0,2048,2048,1,31,0,2470,2470,1,
1536069485,27,0,2434,2434,1,28,0,2629,2629,1,29,0,616,616,1,30,0,1195,1195,1,32,0,2048,2048,1,31,0,2470,2470,1,
1536069485,27,0,2434,2434,1,28,0,2629,2629,1,29,0,616,616,1,30,0,1195,1195,1,32,0,2048,2048,1,31,0,2470,2470,1,
1536069490,27,0,2434,2434,1,28,0,2629,2629,1,29,0,616,616,1,30,0,1195,1195,1,32,0,2048,2048,1,31,0,2470,2470,1,
1536069490,27,0,2434,2434,1,28,0,2629,2629,1,29,0,616,616,1,30,0,1195,1195,1,32,0,2048,2048,1,32,0,2470,2470,1,
1536069496,27,0,2434,2434,1,28,0,2629,2629,1,29,0,616,616,1,30,0,1195,1195,1,32,0,2048,2048,1,32,0,2470,2470,1,
1536069501,27,0,2434,2434,1,28,0,2629,2629,1,29,0,616,616,1,30,0,1195,1195,1,32,0,2048,2048,1,32,0,2470,2470,1,
1536069501,27,0,2434,2434,1,28,0,2629,2629,1,29,0,616,616,1,30,0,1195,1195,1,32,0,2048,2048,1,31,0,2470,2470,1,
1536069501,27,0,2434,2434,1,28,0,2629,2629,1,29,0,616,616,1,30,0,1195,1195,1,32,0,2048,2048,1,31,0,2470,2470,1,
1536069501,27,0,2434,2434,1,28,0,2629,2629,1,29,0,616,616,1,30,0,1195,1195,1,32,0,2048,2048,1,32,0,2470,2470,1,
1536069507,27,0,2434,2434,1,28,0,2629,2629,1,29,0,616,616,1,30,0,1195,1195,1,32,0,2048,2048,1,32,0,2470,2470,1,
1536069512,27,0,2434,2434,1,28,0,2629,2629,1,29,0,616,616,1,30,0,1195,1195,1,32,0,2048,2048,1,32,0,2470,2470,1,
1536069512,27,0,2434,2434,1,28,0,2629,2629,1,29,0,616,616,1,30,0,1195,1195,1,32,0,2048,2048,1,32,0,2470,2470,1,
1536069518,27,0,2434,2434,1,28,0,2629,2629,1,29,0,616,616,1,30,0,1195,1195,1,32,0,2048,2048,1,32,0,2470,2470,1,
1536069518,27,0,2434,2434,1,28,0,2629,2629,1,29,0,616,616,1,31,0,1195,1195,1,32,0,2048,2048,1,32,0,2470,2470,1,
1536069523,27,0,2434,2434,1,28,0,2629,2629,1,29,0,616,616,1,31,0,1195,1195,1,32,0,2048,2048,1,32,0,2470,2470,1,
1536069529,27,0,2434,2434,1,28,0,2629,2629,1,29,0,616,616,1,31,0,1195,1195,1,32,0,2048,2048,1,32,0,2470,2470,1,
1536069529,27,0,2434,2434,1,28,0,2629,2629,1,29,0,616,616,1,31,0,1195,1195,1,32,0,2048,2048,1,32,0,2470,2470,1,
1536069534,27,0,2434,2434,1,28,0,2629,2629,1,29,0,616,616,1,31,0,1195,1195,1,32,0,2048,2048,1,32,0,2470,2470,1,
1536069534,27,0,2434,2434,1,28,0,2629,2629,1,29,0,616,616,1,31,0,1195,1195,1,32,0,2048,2048,1,32,0,2470,2470,1,
1536069539,27,0,2434,2434,1,28,0,2629,2629,1,29,0,616,616,1,31,0,1195,1195,1,32,0,2048,2048,1,32,0,2470,2470,1,
1536069545,27,0,2434,2434,1,28,0,2629,2629,1,29,0,616,616,1,31,0,1195,1195,1,32,0,2048,2048,1,31,0,2470,2470,1,
1536069545,27,0,2434,2434,1,28,0,2629,2629,1,29,0,616,616,1,31,0,1195,1195,1,32,0,2048,2048,1,32,0,2470,2470,1,
1536069550,27,0,2434,2434,1,28,0,2629,2629,1,29,0,616,616,1,31,0,1195,1195,1,32,0,2048,2048,1,32,0,2470,2470,1,
1536069550,27,0,2434,2434,1,28,0,2629,2629,1,29,0,616,616,1,31,0,1195,1195,1,32,0,2048,2048,1,32,0,2470,2470,1,
1536069556,27,0,2434,2434,1,28,0,2629,2629,1,29,0,616,616,1,31,0,1195,1195,1,32,0,2048,2048,1,32,0,2470,2470,1,
1536069561,27,0,2434,2434,1,28,0,2629,2629,1,29,0,616,616,1,31,0,1195,1195,1,32,0,2048,2048,1,32,0,2470,2470,1,
1536069561,27,0,2434,2434,1,28,0,2629,2629,1,29,0,616,616,1,31,0,1195,1195,1,32,0,2048,2048,1,31,0,2470,2470,1,
1536069561,27,0,2434,2434,1,28,0,2629,2629,1,29,0,616,616,1,31,0,1195,1195,1,32,0,2048,2048,1,31,0,2470,2470,1,
1536069561,27,0,2434,2434,1,28,0,2629,2629,1,29,0,616,616,1,31,0,1195,1195,1,32,0,2048,2048,1,32,0,2470,2470,1,
1536069567,27,0,2434,2434,1,28,0,2629,2629,1,29,0,616,616,1,31,0,1195,1195,1,32,0,2048,2048,1,32,0,2470,2470,1,
1536069572,27,0,2434,2434,1,28,0,2629,2629,1,29,0,616,616,1,31,0,1195,1195,1,32,0,2048,2048,1,32,0,2470,2470,1,
1536069572,27,0,2434,2434,1,28,0,2629,2629,1,29,0,616,616,1,31,0,1195,1195,1,32,0,2048,2048,1,32,0,2470,2470,1,
1536069578,27,0,2434,2434,1,28,0,2629,2629,1,29,0,616,616,1,31,0,1195,1195,1,32,0,2048,2048,1,32,0,2470,2470,1,
1536069578,27,0,2434,2434,1,28,0,2629,2629,1,29,0,616,616,1,31,0,1195,1195,1,32,0,2048,2048,1,31,0,2470,2470,1,
1536069583,27,0,2434,2434,1,28,0,2629,2629,1,29,0,616,616,1,31,0,1195,1195,1,32,0,2048,2048,1,31,0,2470,2470,1,
1536069589,27,0,2434,2434,1,28,0,2629,2629,1,29,0,616,616,1,31,0,1195,1195,1,32,0,2048,2048,1,32,0,2470,2470,1,
1536069589,27,0,2434,2434,1,28,0,2629,2629,1,29,0,616,616,1,31,0,1195,1195,1,32,0,2048,2048,1,32,0,2470,2470,1,
1536069594,27,0,2434,2434,1,28,0,2629,2629,1,29,0,616,616,1,31,0,1195,1195,1,32,0,2048,2048,1,32,0,2470,2470,1,
1536069594,27,0,2434,2434,1,28,0,2629,2629,1,29,0,616,616,1,31,0,1195,1195,1,32,0,2048,2048,1,32,0,2470,2470,1,
1536069600,27,0,2434,2434,1,28,0,2629,2629,1,29,0,616,616,1,31,0,1195,1195,1,32,0,2048,2048,1,32,0,2470,2470,1,
1536069605,27,0,2434,2434,1,28,0,2629,2629,1,29,0,616,616,1,31,0,1195,1195,1,32,0,2048,2048,1,32,0,2470,2470,1,
1536069605,27,0,2434,2434,1,28,0,2629,2629,1,30,0,616,616,1,31,0,1195,1195,1,32,0,2048,2048,1,32,0,2470,2470,1,
1536069611,27,0,2434,2434,1,28,0,2629,2629,1,30,0,616,616,1,31,0,1195,1195,1,32,0,2048,2048,1,32,0,2470,2470,1,
1536069611,27,0,2434,2434,1,28,0,2629,2629,1,30,0,616,616,1,31,0,1195,1195,1,32,0,2048,2048,1,32,0,2470,2470,1,
1536069616,27,0,2434,2434,1,28,0,2629,2629,1,30,0,616,616,1,31,0,1195,1195,1,32,0,2048,2048,1,32,0,2470,2470,1,
1536069622,27,0,2434,2434,1,28,0,2629,2629,1,30,0,616,616,1,31,0,1195,1195,1,32,0,2048,2048,1,31,0,2470,2470,1,
1536069622,27,0,2434,2434,1,28,0,2629,2629,1,30,0,616,616,1,31,0,1195,1195,1,32,0,2048,2048,1,31,0,2470,2470,1,
1536069622,27,0,2434,2434,1,28,0,2629,2629,1,30,0,616,616,1,31,0,1195,1195,1,32,0,2048,2048,1,31,0,2470,2470,1,
1536069622,27,0,2434,2434,1,28,0,2629,2629,1,30,0,616,616,1,31,0,1195,1195,1,32,0,2048,2048,1,32,0,2470,2470,1,
1536069627,27,0,2434,2434,1,28,0,2629,2629,1,30,0,616,616,1,31,0,1195,1195,1,32,0,2048,2048,1,32,0,2470,2470,1,
1536069632,27,0,2434,2434,1,28,0,2629,2629,1,30,0,616,616,1,31,0,1195,1195,1,32,0,2048,2048,1,32,0,2470,2470,1,
1536069632,28,0,2434,2434,1,28,0,2629,2629,1,30,0,616,616,1,31,0,1195,1195,1,32,0,2048,2048,1,31,0,2470,2470,1,
1536069638,28,0,2434,2434,1,28,0,2629,2629,1,30,0,616,616,1,31,0,1195,1195,1,32,0,2048,2048,1,31,0,2470,2470,1,
1536069638,28,0,2434,2434,1,28,0,2629,2629,1,30,0,616,616,1,31,0,1195,1195,1,32,0,2048,2048,1,32,0,2470,2470,1,
1536069643,28,0,2434,2434,1,28,0,2629,2629,1,30,0,616,616,1,31,0,1195,1195,1,32,0,2048,2048,1,32,0,2470,2470,1,
1536069649,28,0,2434,2434,1,28,0,2629,2629,1,30,0,616,616,1,31,0,1195,1195,1,32,0,2048,2048,1,32,0,2470,2470,1,
1536069649,28,0,2434,2434,1,29,0,2629,2629,1,30,0,616,616,1,31,0,1195,1195,1,32,0,2048,2048,1,31,0,2470,2470,1,
1536069654,28,0,2434,2434,1,29,0,2629,2629,1,30,0,616,616,1,31,0,1195,1195,1,32,0,2048,2048,1,31,0,2470,2470,1,
1536069654,28,0,2434,2434,1,29,0,2629,2629,1,30,0,616,616,1,31,0,1195,1195,1,32,0,2048,2048,1,32,0,2470,2470,1,
1536069660,28,0,2434,2434,1,29,0,2629,2629,1,30,0,616,616,1,31,0,1195,1195,1,32,0,2048,2048,1,32,0,2470,2470,1,
1536069665,28,0,2434,2434,1,29,0,2629,2629,1,30,0,616,616,1,31,0,1195,1195,1,32,0,2048,2048,1,32,0,2470,2470,1,
1536069665,28,0,2434,2434,1,29,0,2629,2629,1,30,0,616,616,1,31,0,1195,1195,1,32,0,2048,2048,1,32,0,2470,2470,1,
1536069671,28,0,2434,2434,1,29,0,2629,2629,1,30,0,616,616,1,31,0,1195,1195,1,32,0,2048,2048,1,32,0,2470,2470,1,
1536069676,28,0,2434,2434,1,29,0,2629,2629,1,30,0,616,616,1,31,0,1195,1195,1,32,0,2048,2048,1,32,0,2470,2470,1,
1536069676,28,0,2434,2434,1,29,0,2629,2629,1,30,0,616,616,1,31,0,1195,1195,1,32,0,2048,2048,1,32,0,2470,2470,1,
1536069676,28,0,2434,2434,1,29,0,2629,2629,1,30,0,616,616,1,31,0,1195,1195,1,32,0,2048,2048,1,32,0,2470,2470,1,
1536069682,28,0,2434,2434,1,29,0,2629,2629,1,30,0,616,616,1,31,0,1195,1195,1,32,0,2048,2048,1,32,0,2470,2470,1,
1536069682,28,0,2434,2434,1,29,0,2629,2629,1,30,0,616,616,1,31,0,1195,1195,1,32,0,2048,2048,1,32,0,2470,2470,1,
1536069687,28,0,2434,2434,1,29,0,2629,2629,1,30,0,616,616,1,31,0,1195,1195,1,32,0,2048,2048,1,32,0,2470,2470,1,
1536069693,28,0,2434,2434,1,29,0,2629,2629,1,30,0,616,616,1,31,0,1195,1195,1,32,0,2048,2048,1,32,0,2470,2470,1,
1536069693,28,0,2434,2434,1,29,0,2629,2629,1,30,0,616,616,1,31,0,1195,1195,1,32,0,2048,2048,1,32,0,2470,2470,1,
1536069698,28,0,2434,2434,1,29,0,2629,2629,1,30,0,616,616,1,31,0,1195,1195,1,32,0,2048,2048,1,32,0,2470,2470,1,
1536069698,28,0,2434,2434,1,29,0,2629,2629,1,30,0,616,616,1,31,0,1195,1195,1,32,0,2048,2048,1,32,0,2470,2470,1,
1536069704,28,0,2434,2434,1,29,0,2629,2629,1,30,0,616,616,1,31,0,1195,1195,1,32,0,2048,2048,1,32,0,2470,2470,1,
1536069709,28,0,2434,2434,1,29,0,2629,2629,1,30,0,616,616,1,31,0,1195,1195,1,32,0,2048,2048,1,32,0,2470,2470,1,
1536069709,28,0,2434,2434,1,29,0,2629,2629,1,30,0,616,616,1,31,0,1195,1195,1,32,0,2048,2048,1,32,0,2470,2470,1,
1536069714,28,0,2434,2434,1,29,0,2629,2629,1,30,0,616,616,1,31,0,1195,1195,1,32,0,2048,2048,1,32,0,2470,2470,1,
1536069714,28,0,2434,2434,1,29,0,2629,2629,1,30,0,616,616,1,31,0,1195,1195,1,32,0,2048,2048,1,32,0,2470,2470,1,
1536069720,28,0,2434,2434,1,29,0,2629,2629,1,30,0,616,616,1,31,0,1195,1195,1,32,0,2048,2048,1,32,0,2470,2470,1,
1536069725,28,0,2434,2434,1,29,0,2629,2629,1,30,0,616,616,1,31,0,1195,1195,1,32,0,2048,2048,1,32,0,2470,2470,1,
1536069725,28,0,2434,2434,1,29,0,2629,2629,1,30,0,616,616,1,31,0,1195,1195,1,32,0,2048,2048,1,32,0,2470,2470,1,
1536069731,28,0,2434,2434,1,29,0,2629,2629,1,30,0,616,616,1,31,0,1195,1195,1,32,0,2048,2048,1,32,0,2470,2470,1,
1536069731,28,0,2434,2434,1,29,0,2629,2629,1,30,0,616,616,1,31,0,1195,1195,1,32,0,2048,2048,1,32,0,2470,2470,1,
1536069736,28,0,2434,2434,1,29,0,2629,2629,1,30,0,616,616,1,31,0,1195,1195,1,32,0,2048,2048,1,32,0,2470,2470,1,
1536069736,28,0,2434,2434,1,29,0,2629,2629,1,30,0,616,616,1,31,0,1195,1195,1,32,0,2048,2048,1,31,0,2470,2470,1,
1536069736,28,0,2434,2434,1,29,0,2629,2629,1,30,0,616,616,1,31,0,1195,1195,1,32,0,2048,2048,1,32,0,2470,2470,1,
1536069742,28,0,2434,2434,1,29,0,2629,2629,1,30,0,616,616,1,31,0,1195,1195,1,32,0,2048,2048,1,32,0,2470,2470,1,
1536069742,28,0,2434,2434,1,29,0,2629,2629,1,30,0,616,616,1,31,0,1195,1195,1,32,0,2048,2048,1,32,0,2470,2470,1,
1536069747,28,0,2434,2434,1,29,0,2629,2629,1,30,0,616,616,1,31,0,1195,1195,1,32,0,2048,2048,1,32,0,2470,2470,1,
1536069753,28,0,2434,2434,1,29,0,2629,2629,1,30,0,616,616,1,31,0,1195,1195,1,32,0,2048,2048,1,32,0,2470,2470,1,
