1530844621,0,0,0,0,0,0,20,0,20,23,0,0,0,0,,0,0,20,0,20,23,0,0,,0,0,0,0,0,
1530844621,0,0,0,0,0,0,20,0,20,25,0,0,0,0,,0,0,20,0,20,25,0,0,,0,0,0,0,0,
1530844626,0,0,0,0,0,0,21,0,21,25,0,0,0,0,,0,0,21,0,21,25,0,0,,0,0,0,0,0,
1530844626,0,0,0,0,0,0,22,0,22,27,0,0,0,0,,0,0,22,0,22,27,0,0,,0,0,0,0,0,
1530844626,0,0,0,0,0,0,22,0,22,29,0,0,0,0,,0,0,22,0,22,29,0,0,,0,0,0,0,0,
1530844631,0,0,0,0,0,0,23,0,23,29,0,0,0,0,,0,0,23,0,23,29,0,0,,0,0,0,0,0,
1530844631,0,0,0,0,0,0,24,0,24,31,0,0,0,0,,0,0,24,0,24,31,0,0,,0,0,0,0,0,
1530844631,0,0,0,0,0,0,24,0,24,33,0,0,0,0,,0,0,24,0,24,33,0,0,,0,0,0,0,0,
1530844637,0,0,0,0,0,0,25,0,25,33,0,0,0,0,,0,0,25,0,25,33,0,0,,0,0,0,0,0,
1530844637,0,0,0,0,0,0,26,0,26,35,0,0,0,0,,0,0,26,0,26,35,0,0,,0,0,0,0,0,
1530844637,0,0,0,0,0,0,26,0,26,37,0,0,0,0,,0,0,26,0,26,37,0,0,,0,0,0,0,0,
1530844642,0,0,0,0,0,0,27,0,27,37,0,0,0,0,,0,0,27,0,27,37,0,0,,0,0,0,0,0,
1530844648,0,0,0,0,0,0,28,0,28,39,0,0,0,0,,0,0,28,0,28,39,0,0,,0,0,0,0,0,
1530844648,0,0,0,0,0,0,28,0,28,41,0,0,0,0,,0,0,28,0,28,41,0,0,,0,0,0,0,0,
1530844648,0,0,0,0,0,0,29,0,29,41,0,0,0,0,,0,0,29,0,29,41,0,0,,0,0,0,0,0,
1530844653,0,0,0,0,0,0,30,0,30,43,0,0,0,0,,0,0,30,0,30,43,0,0,,0,0,0,0,0,
1530844653,0,0,0,0,0,0,30,0,30,45,0,0,0,0,,0,0,30,0,30,45,0,0,,0,0,0,0,0,
1530844653,0,0,0,0,0,0,31,0,31,45,0,0,0,0,,0,0,31,0,31,45,0,0,,0,0,0,0,0,
1530844658,0,0,0,0,0,0,32,0,32,47,0,0,0,0,,0,0,32,0,32,47,0,0,,0,0,0,0,0,
1530844658,0,0,0,0,0,0,32,0,32,49,0,0,0,0,,0,0,32,0,32,49,0,0,,0,0,0,0,0,
1530844658,0,0,0,0,0,0,33,0,33,49,0,0,0,0,,0,0,33,0,33,49,0,0,,0,0,0,0,0,
1530844664,0,0,0,0,0,0,34,0,34,51,0,0,0,0,,0,0,34,0,34,51,0,0,,0,0,0,0,0,
1530844664,0,0,0,0,0,0,34,0,34,53,0,0,0,0,,0,0,34,0,34,53,0,0,,0,0,0,0,0,
1530844664,0,0,0,0,0,0,35,0,35,53,0,0,0,0,,0,0,35,0,35,53,0,0,,0,0,0,0,0,
1530844669,0,0,0,0,0,0,36,0,36,55,0,0,0,0,,0,0,36,0,36,55,0,0,,0,0,0,0,0,
1530844669,0,0,0,0,0,0,36,0,36,57,0,0,0,0,,0,0,36,0,36,57,0,0,,0,0,0,0,0,
1530844674,0,0,0,0,0,0,37,0,37,57,0,0,0,0,,0,0,37,0,37,57,0,0,,0,0,0,0,0,
1530844674,0,0,0,0,0,0,38,0,38,59,0,0,0,0,,0,0,38,0,38,59,0,0,,0,0,0,0,0,
1530844674,0,0,0,0,0,0,38,0,38,61,0,0,0,0,,0,0,38,0,38,61,0,0,,0,0,0,0,0,
1530844680,0,0,0,0,0,0,39,0,39,61,0,0,0,0,,0,0,39,0,39,61,0,0,,0,0,0,0,0,
1530844680,0,0,0,0,0,0,40,0,40,63,0,0,0,0,,0,0,40,0,40,63,0,0,,0,0,0,0,0,
1530844680,0,0,0,0,0,0,40,0,40,65,0,0,0,0,,0,0,40,0,40,65,0,0,,0,0,0,0,0,
1530844685,0,0,0,0,0,0,41,0,41,65,0,0,0,0,,0,0,41,0,41,65,0,0,,0,0,0,0,0,
1530844685,0,0,0,0,0,0,42,0,42,67,0,0,0,0,,0,0,42,0,42,67,0,0,,0,0,0,0,0,
1530844685,0,0,0,0,0,0,42,0,42,69,0,0,0,0,,0,0,42,0,42,69,0,0,,0,0,0,0,0,
1530844691,0,0,0,0,0,0,43,0,43,69,0,0,0,0,,0,0,43,0,43,69,0,0,,0,0,0,0,0,
1530844691,0,0,0,0,0,0,43,0,43,72,0,0,0,0,,0,0,44,0,44,71,0,0,,0,0,0,0,0,
1530844691,0,0,0,0,0,0,43,0,43,74,0,0,0,0,,0,0,44,0,44,73,0,0,,0,0,0,0,0,
1530844696,0,0,0,0,0,0,44,0,44,74,0,0,0,0,,0,0,45,0,45,73,0,0,,0,0,0,0,0,
1530844701,0,0,0,0,0,0,45,0,45,76,0,0,0,0,,0,0,46,0,46,75,0,0,,0,0,0,0,0,
1530844701,0,0,0,0,0,0,45,0,45,78,0,0,0,0,,0,0,46,0,46,77,0,0,,0,0,0,0,0,
1530844701,0,0,0,0,0,0,46,0,46,78,0,0,0,0,,0,0,47,0,47,77,0,0,,0,0,0,0,0,
1530844707,0,0,0,0,0,0,47,0,47,80,0,0,0,0,,0,0,48,0,48,79,0,0,,0,0,0,0,0,
1530844707,0,0,0,0,0,0,47,0,47,82,0,0,0,0,,0,0,48,0,48,81,0,0,,0,0,0,0,0,
1530844707,0,0,0,0,0,0,48,0,48,82,0,0,0,0,,0,0,49,0,49,81,0,0,,0,0,0,0,0,
1530844712,0,0,0,0,0,0,49,0,49,84,0,0,0,0,,0,0,50,0,50,83,0,0,,0,0,0,0,0,
1530844712,0,0,0,0,0,0,49,0,49,86,0,0,0,0,,0,0,50,0,50,85,0,0,,0,0,0,0,0,
1530844712,0,0,0,0,0,0,50,0,50,86,0,0,0,0,,0,0,51,0,51,85,0,0,,0,0,0,0,0,
1530844717,0,0,0,0,0,0,51,0,51,88,0,0,0,0,,0,0,52,0,52,87,0,0,,0,0,0,0,0,
1530844723,1,0,0,0,0,0,52,0,52,90,0,0,0,0,,0,0,53,0,53,89,0,0,,0,0,0,1,0,
1530844723,1,0,0,0,0,0,52,0,52,93,0,0,0,0,,0,0,53,0,53,92,0,0,,0,0,0,0,0,
1530844723,1,0,0,0,0,0,53,0,53,94,0,0,0,0,,0,0,54,0,54,93,0,0,,0,0,0,0,0,
1530844728,1,0,0,0,0,0,54,0,54,94,0,0,0,0,,0,0,55,0,55,93,0,0,,0,0,0,0,0,
1530844728,1,0,0,0,0,0,55,0,55,96,0,0,0,0,,0,0,56,0,56,95,0,0,,0,0,0,0,0,
1530844728,1,0,0,0,0,0,55,0,55,98,0,0,0,0,,0,0,56,0,56,97,0,0,,0,0,0,0,0,
1530844728,1,0,0,0,0,0,55,0,55,99,0,0,0,0,,0,0,56,0,56,98,0,0,,0,0,0,0,0,
1530844734,1,0,0,0,0,0,56,0,56,101,0,0,0,0,,0,0,57,0,57,100,0,0,,0,0,0,0,0,
1530844734,1,0,0,0,0,0,56,0,56,103,0,0,0,0,,0,0,57,0,57,102,0,0,,0,0,0,0,0,
1530844739,1,0,0,0,0,0,57,0,57,103,0,0,0,0,,0,0,58,0,58,102,0,0,,0,0,0,0,0,
1530844739,1,0,0,0,0,0,58,0,58,105,0,0,0,0,,0,0,59,0,59,104,0,0,,0,0,0,0,0,
1530844739,1,0,0,0,0,0,58,0,58,107,0,0,0,0,,0,0,59,0,59,106,0,0,,0,0,0,0,0,
1530844744,1,0,0,0,0,0,59,0,59,107,0,0,0,0,,0,0,60,0,60,106,0,0,,0,0,0,0,0,
1530844750,1,0,0,0,0,0,60,0,60,109,0,0,0,0,,0,0,61,0,61,108,0,0,,0,0,0,0,0,
1530844750,1,0,0,0,0,0,60,0,60,111,0,0,0,0,,0,0,61,0,61,110,0,0,,0,0,0,0,0,
1530844750,1,0,0,0,0,0,61,0,61,111,0,0,0,0,,0,0,62,0,62,110,0,0,,0,0,0,0,0,
1530844755,1,0,0,0,0,0,62,0,62,113,0,0,0,0,,0,0,63,0,63,112,0,0,,0,0,0,0,0,
1530844755,1,0,0,0,0,0,62,0,62,115,0,0,0,0,,0,0,63,0,63,114,0,0,,0,0,0,0,0,
1530844755,1,0,0,0,0,0,63,0,63,115,0,0,0,0,,0,0,64,0,64,114,0,0,,0,0,0,0,0,
1530844760,1,0,0,0,0,0,64,0,64,117,0,0,0,0,,0,0,65,0,65,116,0,0,,0,0,0,0,0,
1530844760,1,0,0,0,0,0,64,0,64,119,0,0,0,0,,0,0,65,0,65,118,0,0,,0,0,0,0,0,
1530844760,1,0,0,0,0,0,65,0,65,119,0,0,0,0,,0,0,66,0,66,118,0,0,,0,0,0,0,0,
1530844760,2,0,0,0,0,0,65,0,65,122,0,0,0,0,,0,0,66,0,66,121,0,0,,0,0,0,0,0,
1530844760,2,0,0,0,0,0,65,0,65,124,0,0,0,0,,0,0,66,0,66,123,0,0,,0,0,0,0,0,
1530844766,2,0,0,0,0,0,66,0,66,124,0,0,0,0,,0,0,67,0,67,123,0,0,,0,0,0,0,0,
1530844766,2,0,0,0,0,0,66,0,66,127,0,0,0,0,,0,0,67,0,67,126,0,0,,0,0,0,0,0,
1530844766,2,0,0,0,0,0,66,0,66,129,0,0,0,0,,0,0,67,0,67,128,0,0,,0,0,0,0,0,
1530844766,2,0,0,0,0,0,66,0,66,130,0,0,0,0,,0,0,67,0,67,129,0,0,,0,0,0,0,0,
1530844766,2,0,0,0,0,0,66,0,66,133,0,0,0,0,,0,0,67,0,67,132,0,0,,0,0,0,0,0,
1530844766,2,0,0,0,0,0,66,0,66,135,0,0,0,0,,0,0,67,0,67,134,0,0,,0,0,0,0,0,
1530844782,2,0,0,0,0,0,67,0,67,135,0,0,0,0,,0,0,68,0,68,134,0,0,,0,0,0,0,0,
1530844782,2,0,0,0,0,0,67,0,67,138,0,0,0,0,,0,0,68,0,68,137,0,0,,0,0,0,0,0,
1530844782,2,0,0,0,0,0,67,0,67,140,0,0,0,0,,0,0,68,0,68,139,0,0,,0,0,0,0,0,
1530844787,2,0,0,0,0,0,68,0,68,140,0,0,0,0,,0,0,69,0,69,139,0,0,,0,0,0,0,0,
1530844787,2,0,0,0,0,0,68,0,68,143,0,0,0,0,,0,0,69,0,69,142,0,0,,0,0,0,0,0,
1530844787,2,0,0,0,0,0,68,0,68,145,0,0,0,0,,0,0,69,0,69,144,0,0,,0,0,0,0,0,
1530844793,2,0,0,0,0,0,69,0,69,145,0,0,0,0,,0,0,70,0,70,144,0,0,,0,0,0,0,0,
1530844793,2,0,0,0,0,0,70,0,70,147,0,0,0,0,,0,0,71,0,71,146,0,0,,0,0,0,0,0,
1530844793,2,0,0,0,0,0,70,0,70,149,0,0,0,0,,0,0,71,0,71,148,0,0,,0,0,0,0,0,
1530844798,2,0,0,0,0,0,71,0,71,149,0,0,0,0,,0,0,72,0,72,148,0,0,,0,0,0,0,0,
1530844803,2,0,0,0,0,0,72,0,72,151,0,0,0,0,,0,0,73,0,73,150,0,0,,0,0,0,0,0,
1530844803,2,0,0,0,0,0,72,0,72,153,0,0,0,0,,0,0,73,0,73,152,0,0,,0,0,0,0,0,
1530844803,2,0,0,0,0,0,73,0,73,153,0,0,0,0,,0,0,74,0,74,152,0,0,,0,0,0,0,0,
1530844809,2,0,0,0,0,0,74,0,74,155,0,0,0,0,,0,0,75,0,75,154,0,0,,0,0,0,0,0,
1530844809,2,0,0,0,0,0,74,0,74,157,0,0,0,0,,0,0,75,0,75,156,0,0,,0,0,0,0,0,
1530844809,2,0,0,0,0,0,75,0,75,157,0,0,0,0,,0,0,76,0,76,156,0,0,,0,0,0,0,0,
1530844814,2,0,0,0,0,0,76,0,76,159,0,0,0,0,,0,0,77,0,77,158,0,0,,0,0,0,0,0,
1530844814,2,0,0,0,0,0,76,0,76,161,0,0,0,0,,0,0,77,0,77,160,0,0,,0,0,0,0,0,
1530844814,2,0,0,0,0,0,77,0,77,161,0,0,0,0,,0,0,78,0,78,160,0,0,,0,0,0,0,0,
1530844820,2,0,0,0,0,0,78,0,78,163,0,0,0,0,,0,0,79,0,79,162,0,0,,0,0,0,0,0,
1530844820,2,0,0,0,0,0,78,0,78,165,0,0,0,0,,0,0,79,0,79,164,0,0,,0,0,0,0,0,
1530844820,2,0,0,0,0,0,78,0,78,166,0,0,0,0,,0,0,79,0,79,165,0,0,,0,0,0,0,0,
1530844825,2,0,0,0,0,0,79,0,79,168,0,0,0,0,,0,0,81,0,81,166,0,0,,0,0,0,0,0,
1530844825,2,0,0,0,0,0,79,0,79,170,0,0,0,0,,0,0,81,0,81,168,0,0,,0,0,0,0,0,
1530844830,2,0,0,0,0,0,80,0,80,170,0,0,0,0,,0,0,82,0,82,168,0,0,,0,0,0,0,0,
1530844830,2,0,0,0,0,0,81,0,81,172,0,0,0,0,,0,0,83,0,83,170,0,0,,0,0,0,0,0,
1530844830,2,0,0,0,0,0,81,0,81,174,0,0,0,0,,0,0,83,0,83,172,0,0,,0,0,0,0,0,
1530844836,2,0,0,0,0,0,82,0,82,174,0,0,0,0,,0,0,84,0,84,172,0,0,,0,0,0,0,0,
1530844836,2,0,0,0,0,0,83,0,83,176,0,0,0,0,,0,0,85,0,85,174,0,0,,0,0,0,0,0,
1530844836,2,0,0,0,0,0,83,0,83,178,0,0,0,0,,0,0,85,0,85,176,0,0,,0,0,0,0,0,
1530844841,2,0,0,0,0,0,84,0,84,178,0,0,0,0,,0,0,86,0,86,176,0,0,,0,0,0,0,0,
1530844841,2,0,0,0,0,0,85,0,85,180,0,0,0,0,,0,0,87,0,87,178,0,0,,0,0,0,0,0,
1530844841,2,0,0,0,0,0,85,0,85,182,0,0,0,0,,0,0,87,0,87,180,0,0,,0,0,0,0,0,
1530844846,2,0,0,0,0,0,86,0,86,182,0,0,0,0,,0,0,88,0,88,180,0,0,,0,0,0,0,0,
1530844852,2,0,0,0,0,0,87,0,87,184,0,0,0,0,,0,0,89,0,89,182,0,0,,0,0,0,0,0,
1530844852,2,0,0,0,0,0,87,0,87,186,0,0,0,0,,0,0,89,0,89,184,0,0,,0,0,0,0,0,
1530844852,2,0,0,0,0,0,88,0,88,186,0,0,0,0,,0,0,90,0,90,184,0,0,,0,0,0,0,0,
1530844857,2,0,0,0,0,0,89,0,89,188,0,0,0,0,,0,0,91,0,91,186,0,0,,0,0,0,0,0,
1530844857,2,0,0,0,0,0,89,0,89,190,0,0,0,0,,0,0,91,0,91,188,0,0,,0,0,0,0,0,
1530844857,2,0,0,0,0,0,90,0,90,190,0,0,0,0,,0,0,92,0,92,188,0,0,,0,0,0,0,0,
1539200575,2,0,0,0,0,0,91,0,91,192,0,0,0,0,,0,0,93,0,93,190,0,0,,0,0,0,0,0,
1539200575,2,0,0,0,0,0,91,0,91,194,0,0,0,0,,0,0,93,0,93,192,0,0,,0,0,0,0,0,
1530844863,2,0,0,0,0,0,92,0,92,194,0,0,0,0,,0,0,94,0,94,192,0,0,,0,0,0,0,0,
1530844868,2,0,0,0,0,0,93,0,93,196,0,0,0,0,,0,0,95,0,95,194,0,0,,0,0,0,0,0,
1530844868,2,0,0,0,0,0,93,0,93,198,0,0,0,0,,0,0,95,0,95,196,0,0,,0,0,0,0,0,
1530844868,2,0,0,0,0,0,94,0,94,198,0,0,0,0,,0,0,96,0,96,196,0,0,,0,0,0,0,0,
1530844745,2,0,0,0,0,0,95,0,95,200,0,0,0,0,,0,0,97,0,97,198,0,0,,0,0,0,0,0,
1530844745,2,0,0,0,0,0,95,0,95,202,0,0,0,0,,0,0,97,0,97,200,0,0,,0,0,0,0,0,
1530844879,2,0,0,0,0,0,96,0,96,202,0,0,0,0,,0,0,98,0,98,200,0,0,,0,0,0,0,0,
1530844879,2,0,0,0,0,0,96,0,96,205,0,0,0,0,,0,0,99,0,99,202,0,0,,0,0,0,0,0,
1530844879,2,0,0,0,0,0,96,0,96,207,0,0,0,0,,0,0,99,0,99,204,0,0,,0,0,0,0,0,
1530844884,2,0,0,0,0,0,97,0,97,207,0,0,0,0,,0,0,100,0,100,204,0,0,,0,0,0,0,0,
1530844884,2,0,0,0,0,0,97,0,97,210,0,0,0,0,,0,0,101,0,101,206,0,0,,0,0,0,0,0,
1530844884,2,0,0,0,0,0,97,0,97,212,0,0,0,0,,0,0,101,0,101,208,0,0,,0,0,0,0,0,
1530844889,2,0,0,0,0,0,98,0,98,212,0,0,0,0,,0,0,102,0,102,208,0,0,,0,0,0,0,0,
1530844889,2,0,0,0,0,0,99,0,99,214,0,0,0,0,,0,0,103,0,103,210,0,0,,0,0,0,0,0,
1530844889,2,0,0,0,0,0,99,0,99,216,0,0,0,0,,0,0,103,0,103,212,0,0,,0,0,0,0,0,
1530844895,2,0,0,0,0,0,100,0,100,216,0,0,0,0,,0,0,104,0,104,212,0,0,,0,0,0,0,0,
1530844895,2,0,0,0,0,0,101,0,101,218,0,0,0,0,,0,0,105,0,105,214,0,0,,0,0,0,0,0,
1530844895,2,0,0,0,0,0,101,0,101,220,0,0,0,0,,0,0,105,0,105,216,0,0,,0,0,0,0,0,
1530844900,2,0,0,0,0,0,102,0,102,220,0,0,0,0,,0,0,106,0,106,216,0,0,,0,0,0,0,0,
1530844906,2,0,0,0,0,0,103,0,103,222,0,0,0,0,,0,0,107,0,107,218,0,0,,0,0,0,0,0,
1530844906,2,0,0,0,0,0,103,0,103,224,0,0,0,0,,0,0,107,0,107,220,0,0,,0,0,0,0,0,
1530844906,2,0,0,0,0,0,104,0,104,224,0,0,0,0,,0,0,108,0,108,220,0,0,,0,0,0,0,0,
1530844911,2,0,0,0,0,0,105,0,105,226,0,0,0,0,,0,0,109,0,109,222,0,0,,0,0,0,0,0,
