time recorded,turntable temp, turntable velocity, turntable goal, turntable position, turntable torque, shoulder temp, shoulder velocity, shoulder goal, shoulder position, shoulder torque, elbow temp, elbow velocity, elbow goal, elbow position, elbow torque, wrist temp, wrist velocity, wrist goal, wrist position, wrist torque, wrist rotation temp, wrist rotation velocity, wrist rotation goal, wrist rotation position, wrist rotation torque, gripper temp, gripper velocity, gripper goal, gripper position, gripper torque
1530844614,25,0,2434,2434,1,25,0,2630,2629,1,24,0,617,616,1,24,0,1198,1198,1,24,0,2048,2048,1,24,0,2470,2470,1,
1530844614,25,0,2434,2434,1,24,0,2630,2629,1,24,0,617,616,1,24,0,1198,1198,1,24,0,2048,2048,1,24,0,2470,2470,1,
1530844619,25,0,2434,2434,1,24,0,2630,2629,1,24,0,617,616,1,24,0,1198,1198,1,24,0,2048,2048,1,24,0,2470,2470,1,
1530844619,25,0,2434,2434,1,24,0,2630,2629,1,24,0,617,616,1,24,0,1198,1198,1,24,0,2048,2048,1,24,0,2470,2470,1,
1530844625,25,0,2434,2434,1,25,0,2630,2629,1,24,0,617,616,1,24,0,1198,1198,1,24,0,2048,2048,1,24,0,2470,2470,1,
1530844630,25,0,2434,2434,1,25,0,2630,2629,1,24,0,617,616,1,24,0,1198,1198,1,24,0,2048,2048,1,24,0,2470,2470,1,
1530844630,25,0,2434,2434,1,25,0,2630,2629,1,25,0,617,616,1,24,0,1198,1198,1,25,0,2048,2048,1,24,0,2470,2470,1,
1530844636,25,0,2434,2434,1,25,0,2630,2629,1,25,0,617,616,1,24,0,1198,1198,1,25,0,2048,2048,1,24,0,2470,2470,1,
1530844636,25,0,2434,2434,1,25,0,2630,2629,1,24,0,617,616,1,24,0,1198,1198,1,25,0,2048,2048,1,24,0,2470,2470,1,
1530844641,25,0,2434,2434,1,25,0,2630,2629,1,25,0,617,616,1,24,0,1198,1198,1,25,0,2048,2048,1,24,0,2470,2470,1,
1530844647,25,0,2434,2434,1,25,0,2630,2629,1,25,0,617,616,1,24,0,1198,1198,1,25,0,2048,2048,1,24,0,2470,2470,1,
1530844647,25,0,2434,2434,1,25,0,2630,2629,1,25,0,617,616,1,25,0,1198,1198,1,25,0,2048,2048,1,25,0,2470,2470,1,
1530844652,25,0,2434,2434,1,25,0,2630,2629,1,25,0,617,616,1,25,0,1198,1198,1,25,0,2048,2048,1,25,0,2470,2470,1,
1530844652,26,0,2434,2434,1,26,0,2630,2629,1,25,0,617,616,1,25,0,1198,1198,1,25,0,2048,2048,1,25,0,2470,2470,1,
1530844657,26,0,2434,2434,1,26,0,2630,2629,1,25,0,617,617,1,25,0,1198,1198,1,25,0,2048,2048,1,25,0,2470,2470,1,
1530844663,26,0,2434,2434,1,26,0,2630,2629,1,25,0,617,617,1,25,0,1198,1198,1,25,0,2048,2048,1,25,0,2470,2470,1,
1530844663,26,0,2434,2434,1,25,0,2630,2629,1,25,0,617,616,1,25,0,1198,1198,1,25,0,2048,2048,1,25,0,2470,2470,1,
1536052910,26,0,2434,2434,1,25,0,2630,2629,1,25,0,617,616,1,25,0,1198,1198,1,25,0,2048,2048,1,25,0,2470,2470,1,
1536052910,26,0,2434,2434,1,25,0,2630,2629,1,25,0,617,616,1,25,0,1198,1198,1,25,0,2048,2048,1,25,0,2470,2470,1,
1536052910,26,0,2434,2434,1,26,0,2630,2629,1,24,0,617,616,1,25,0,1198,1198,1,25,0,2048,2048,1,25,0,2470,2470,1,
1536052916,26,0,2434,2434,1,26,0,2630,2629,1,24,0,617,616,1,25,0,1198,1198,1,25,0,2048,2048,1,25,0,2470,2470,1,
1536052916,26,0,2434,2434,1,25,0,2630,2629,1,25,0,617,616,1,25,0,1198,1198,1,25,0,2048,2048,1,25,0,2470,2470,1,
1536052921,26,0,2434,2434,1,25,0,2630,2629,1,25,0,617,616,1,25,0,1198,1198,1,25,0,2048,2048,1,25,0,2470,2470,1,
1536052921,26,0,2434,2434,1,26,0,2630,2629,1,25,0,617,616,1,25,0,1198,1198,1,25,0,2048,2048,1,25,0,2470,2470,1,
1536052927,26,0,2434,2434,1,26,0,2630,2629,1,26,0,617,616,1,25,0,1198,1198,1,25,0,2048,2048,1,25,0,2470,2470,1,
1536052932,26,0,2434,2434,1,26,0,2630,2629,1,26,0,617,616,1,25,0,1198,1198,1,25,0,2048,2048,1,25,0,2470,2470,1,
1536052932,26,0,2434,2434,1,26,0,2630,2629,1,25,0,617,616,1,25,0,1198,1198,1,25,0,2048,2048,1,25,0,2470,2470,1,
1536052938,26,0,2434,2434,1,26,0,2630,2629,1,25,0,617,616,1,25,0,1198,1198,1,25,0,2048,2048,1,25,0,2470,2470,1,
1536052938,26,0,2434,2434,1,25,0,2630,2629,1,25,0,617,616,1,25,0,1198,1198,1,25,0,2048,2048,1,25,0,2470,2470,1,
1536052943,26,0,2434,2434,1,26,0,2630,2629,1,25,0,617,616,1,25,0,1198,1198,1,25,0,2048,2048,1,25,0,2470,2470,1,
1536052949,26,0,2434,2434,1,26,0,2630,2629,1,25,0,617,616,1,25,0,1198,1198,1,25,0,2048,2048,1,25,0,2470,2470,1,
1536052949,26,0,2434,2434,1,26,0,2630,2629,1,26,0,617,616,1,25,0,1198,1198,1,25,0,2048,2048,1,25,0,2470,2470,1,
1536052954,26,0,2434,2434,1,26,0,2630,2629,1,26,0,617,616,1,25,0,1198,1198,1,25,0,2048,2048,1,25,0,2470,2470,1,
1536052954,26,0,2434,2434,1,26,0,2630,2629,1,25,0,617,616,1,25,0,1198,1198,1,25,0,2048,2048,1,25,0,2470,2470,1,
1536052960,26,0,2434,2434,1,26,0,2630,2629,1,26,0,617,616,1,25,0,1198,1198,1,25,0,2048,2048,1,25,0,2470,2470,1,
1536052965,26,0,2434,2434,1,26,0,2630,2629,1,26,0,617,616,1,25,0,1198,1198,1,25,0,2048,2048,1,25,0,2470,2470,1,
1536052965,26,0,2434,2434,1,25,0,2630,2629,1,25,0,617,616,1,25,0,1198,1198,1,25,0,2048,2048,1,25,0,2470,2470,1,
1536052965,26,0,2434,2434,1,25,0,2630,2629,1,25,0,617,616,1,25,0,1198,1198,1,25,0,2048,2048,1,25,0,2470,2470,1,
1536052965,26,0,2434,2434,1,26,0,2630,2629,1,25,0,617,616,1,25,0,1198,1198,1,25,0,2048,2048,1,25,0,2470,2470,1,
1536052971,26,0,2434,2434,1,26,0,2630,2629,1,25,0,617,616,1,25,0,1198,1198,1,26,0,2048,2048,1,25,0,2470,2470,1,
1536052976,26,0,2434,2434,1,26,0,2630,2629,1,25,0,617,616,1,25,0,1198,1198,1,26,0,2048,2048,1,25,0,2470,2470,1,
1536052976,27,0,2434,2434,1,26,0,2630,2629,1,26,0,617,616,1,25,0,1198,1198,1,26,0,2048,2048,1,25,0,2470,2470,1,
1536052981,27,0,2434,2434,1,26,0,2630,2629,1,26,0,617,616,1,25,0,1198,1198,1,26,0,2048,2048,1,25,0,2470,2470,1,
1536052981,27,0,2434,2434,1,26,0,2630,2629,1,25,0,617,616,1,25,0,1198,1198,1,26,0,2048,2048,1,25,0,2470,2470,1,
1536052987,27,0,2434,2434,1,25,0,2630,2629,1,25,0,617,616,1,26,0,1198,1198,1,26,0,2048,2048,1,25,0,2470,2470,1,
1536052992,27,0,2434,2434,1,25,0,2630,2629,1,25,0,617,616,1,26,0,1198,1198,1,26,0,2048,2048,1,25,0,2470,2470,1,
1536052992,27,0,2434,2434,1,26,0,2630,2629,1,26,0,617,616,1,26,0,1198,1198,1,26,0,2048,2048,1,25,0,2470,2470,1,
1536052998,27,0,2434,2434,1,26,0,2630,2629,1,26,0,617,616,1,26,0,1198,1198,1,26,0,2048,2048,1,25,0,2470,2470,1,
1536052998,27,0,2434,2434,1,26,0,2630,2629,1,25,0,617,616,1,26,0,1198,1198,1,26,0,2048,2048,1,26,0,2470,2470,1,
1536053003,27,0,2434,2434,1,26,0,2630,2629,1,26,0,617,616,1,26,0,1198,1198,1,26,0,2048,2048,1,26,0,2470,2470,1,
1536053009,27,0,2434,2434,1,26,0,2630,2629,1,26,0,617,616,1,26,0,1198,1198,1,26,0,2048,2048,1,26,0,2470,2470,1,
1536053009,27,0,2434,2434,1,26,0,2630,2629,1,25,0,617,616,1,26,0,1198,1198,1,26,0,2048,2048,1,26,0,2470,2470,1,
1536053014,27,0,2434,2434,1,26,0,2630,2629,1,25,0,617,616,1,26,0,1198,1198,1,26,0,2048,2048,1,26,0,2470,2470,1,
1536053014,27,0,2434,2434,1,26,0,2630,2629,1,26,0,617,616,1,26,0,1198,1198,1,26,0,2048,2048,1,26,0,2470,2470,1,
1536053020,27,0,2434,2434,1,26,0,2630,2629,1,25,0,617,616,1,26,0,1198,1198,1,26,0,2048,2048,1,26,0,2470,2470,1,
1536053025,27,0,2434,2434,1,26,0,2630,2629,1,25,0,617,616,1,26,0,1198,1198,1,26,0,2048,2048,1,26,0,2470,2470,1,
1536053025,27,0,2434,2434,1,26,0,2630,2629,1,25,0,617,616,1,26,0,1198,1198,1,26,0,2048,2048,1,26,0,2470,2470,1,
1536053025,27,0,2434,2434,1,26,0,2630,2629,1,25,0,617,616,1,26,0,1198,1198,1,26,0,2048,2048,1,26,0,2470,2470,1,
1536053025,27,0,2434,2434,1,26,0,2630,2629,1,25,0,617,616,1,26,0,1198,1198,1,26,0,2048,2048,1,26,0,2470,2470,1,
1536053030,27,0,2434,2434,1,26,0,2630,2629,1,26,0,617,616,1,26,0,1198,1198,1,26,0,2048,2048,1,26,0,2470,2470,1,
1536053035,27,0,2434,2434,1,26,0,2630,2629,1,26,0,617,616,1,26,0,1198,1198,1,26,0,2048,2048,1,26,0,2470,2470,1,
1536053035,27,0,2434,2434,1,27,0,2630,2629,1,26,0,617,616,1,26,0,1198,1198,1,26,0,2048,2048,1,26,0,2470,2470,1,
1536053041,27,0,2434,2434,1,27,0,2630,2629,1,26,0,617,616,1,26,0,1198,1198,1,26,0,2048,2048,1,26,0,2470,2470,1,
1536053041,27,0,2434,2434,1,27,0,2630,2629,1,26,0,617,616,1,26,0,1198,1198,1,26,0,2048,2048,1,26,0,2470,2470,1,
1536053046,27,0,2434,2434,1,27,0,2630,2629,1,25,0,617,616,1,26,0,1198,1198,1,26,0,2048,2048,1,26,0,2470,2470,1,
1536053052,27,0,2434,2434,1,27,0,2630,2629,1,25,0,617,616,1,26,0,1198,1198,1,26,0,2048,2048,1,26,0,2470,2470,1,
1536053052,27,0,2434,2434,1,26,0,2630,2629,1,26,0,617,616,1,26,0,1198,1198,1,26,0,2048,2048,1,26,0,2470,2470,1,
1536053057,27,0,2434,2434,1,26,0,2630,2629,1,26,0,617,616,1,26,0,1198,1198,1,26,0,2048,2048,1,26,0,2470,2470,1,
1536053057,27,0,2434,2434,1,27,0,2630,2629,1,25,0,617,616,1,26,0,1198,1198,1,26,0,2048,2048,1,26,0,2470,2471,1,
1536053062,27,0,2434,2434,1,27,0,2630,2629,1,25,0,617,616,1,26,0,1198,1198,1,26,0,2048,2048,1,26,0,2470,2470,1,
1536053068,27,0,2434,2434,1,27,0,2630,2629,1,25,0,617,616,1,26,0,1198,1198,1,26,0,2048,2048,1,26,0,2470,2470,1,
1536053068,27,0,2434,2434,1,27,0,2630,2629,1,26,0,617,616,1,26,0,1198,1198,1,26,0,2048,2048,1,26,0,2470,2470,1,
1536053073,27,0,2434,2434,1,27,0,2630,2629,1,26,0,617,616,1,26,0,1198,1198,1,26,0,2048,2048,1,26,0,2470,2470,1,
1536053073,27,0,2434,2434,1,27,0,2630,2629,1,26,0,617,616,1,26,0,1198,1198,1,27,0,2048,2048,1,26,0,2470,2470,1,
1536053079,27,0,2434,2434,1,26,0,2630,2629,1,26,0,617,616,1,26,0,1198,1198,1,27,0,2048,2048,1,26,0,2470,2470,1,
1536053084,27,0,2434,2434,1,26,0,2630,2629,1,26,0,617,616,1,26,0,1198,1198,1,27,0,2048,2048,1,26,0,2470,2470,1,
1536053084,27,0,2434,2434,1,27,0,2630,2629,1,26,0,617,616,1,27,0,1198,1198,1,27,0,2048,2048,1,26,0,2470,2470,1,
1536053084,27,0,2434,2434,1,27,0,2630,2629,1,26,0,617,616,1,27,0,1198,1198,1,27,0,2048,2048,1,26,0,2470,2470,1,
1536053084,27,0,2434,2434,1,27,0,2630,2629,1,26,0,617,616,1,27,0,1198,1198,1,27,0,2048,2048,1,26,0,2470,2470,1,
1536053090,27,0,2434,2434,1,27,0,2630,2629,1,26,0,617,616,1,27,0,1198,1198,1,27,0,2048,2048,1,27,0,2470,2470,1,
1536053095,27,0,2434,2434,1,27,0,2630,2629,1,26,0,617,616,1,27,0,1198,1198,1,27,0,2048,2048,1,27,0,2470,2470,1,
1536053095,27,0,2434,2434,1,26,0,2630,2629,1,27,0,617,616,1,27,0,1198,1198,1,27,0,2048,2048,1,26,0,2470,2470,1,
1536053101,27,0,2434,2434,1,26,0,2630,2629,1,27,0,617,616,1,27,0,1198,1198,1,27,0,2048,2048,1,26,0,2470,2470,1,
1536053101,27,0,2434,2434,1,26,0,2630,2629,1,25,0,617,616,1,27,0,1198,1198,1,27,0,2048,2048,1,27,0,2470,2470,1,
1536053106,27,0,2434,2434,1,26,0,2630,2629,1,27,0,617,616,1,27,0,1198,1198,1,27,0,2048,2048,1,26,0,2470,2470,1,
1536053112,27,0,2434,2434,1,26,0,2630,2629,1,27,0,617,616,1,27,0,1198,1198,1,27,0,2048,2048,1,26,0,2470,2470,1,
1536053112,27,0,2434,2434,1,27,0,2630,2629,1,26,0,617,616,1,27,0,1198,1198,1,27,0,2048,2048,1,27,0,2470,2470,1,
1536053117,27,0,2434,2434,1,27,0,2630,2629,1,26,0,617,616,1,27,0,1198,1198,1,27,0,2048,2048,1,27,0,2470,2470,1,
1536053117,27,0,2434,2434,1,27,0,2630,2629,1,26,0,617,616,1,27,0,1198,1198,1,27,0,2048,2048,1,27,0,2470,2470,1,
1536053123,27,0,2434,2434,1,27,0,2630,2629,1,26,0,617,616,1,27,0,1198,1198,1,27,0,2048,2048,1,26,0,2470,2470,1,
1536053128,27,0,2434,2434,1,27,0,2630,2629,1,26,0,617,616,1,27,0,1198,1198,1,27,0,2048,2048,1,26,0,2470,2470,1,
1536053128,27,0,2434,2434,1,26,0,2630,2629,1,26,0,617,616,1,27,0,1198,1198,1,27,0,2048,2048,1,26,0,2470,2470,1,
1536053134,27,0,2434,2434,1,26,0,2630,2629,1,26,0,617,616,1,27,0,1198,1198,1,27,0,2048,2048,1,26,0,2470,2470,1,
1536053134,27,0,2434,2434,1,27,0,2630,2629,1,26,0,617,616,1,27,0,1198,1198,1,27,0,2048,2048,1,26,0,2470,2470,1,
1536053139,27,0,2434,2434,1,27,0,2630,2629,1,26,0,617,616,1,27,0,1198,1198,1,27,0,2048,2048,1,27,0,2470,2470,1,
1536053144,27,0,2434,2434,1,27,0,2630,2629,1,26,0,617,616,1,27,0,1198,1198,1,27,0,2048,2048,1,27,0,2470,2470,1,
1536053144,27,0,2434,2434,1,27,0,2630,2629,1,27,0,617,616,1,27,0,1198,1198,1,27,0,2048,2048,1,27,0,2470,2470,1,
1536053144,27,0,2434,2434,1,27,0,2630,2629,1,27,0,617,616,1,27,0,1198,1198,1,27,0,2048,2048,1,27,0,2470,2470,1,
1536053144,28,0,2434,2434,1,27,0,2630,2629,1,26,0,617,616,1,27,0,1198,1198,1,27,0,2048,2048,1,27,0,2470,2470,1,
1536053150,28,0,2434,2434,1,27,0,2630,2629,1,27,0,617,616,1,27,0,1198,1198,1,27,0,2048,2048,1,27,0,2470,2470,1,
1536053155,28,0,2434,2434,1,27,0,2630,2629,1,27,0,617,616,1,27,0,1198,1198,1,27,0,2048,2048,1,27,0,2470,2470,1,
1536053155,28,0,2434,2434,1,27,0,2630,2629,1,27,0,617,616,1,27,0,1198,1198,1,27,0,2048,2048,1,27,0,2470,2470,1,
1536053161,28,0,2434,2434,1,27,0,2630,2629,1,27,0,617,616,1,27,0,1198,1198,1,27,0,2048,2048,1,27,0,2470,2470,1,
1536053161,28,0,2434,2434,1,27,0,2630,2629,1,26,0,617,616,1,27,0,1198,1198,1,27,0,2048,2048,1,27,0,2470,2470,1,
1536053166,28,0,2434,2434,1,27,0,2630,2629,1,27,0,617,616,1,27,0,1198,1198,1,27,0,2048,2048,1,27,0,2470,2470,1,
1536053172,28,0,2434,2434,1,27,0,2630,2629,1,27,0,617,616,1,27,0,1198,1198,1,27,0,2048,2048,1,27,0,2470,2470,1,
1536053172,28,0,2434,2434,1,26,0,2630,2629,1,27,0,617,616,1,27,0,1198,1198,1,27,0,2048,2048,1,27,0,2470,2470,1,
1536053177,28,0,2434,2434,1,26,0,2630,2629,1,27,0,617,616,1,27,0,1198,1198,1,27,0,2048,2048,1,27,0,2470,2470,1,
1536053177,28,0,2434,2434,1,27,0,2630,2629,1,27,0,617,616,1,27,0,1198,1198,1,27,0,2048,2048,1,27,0,2470,2470,1,
1536053183,28,0,2434,2434,1,27,0,2630,2629,1,27,0,617,616,1,27,0,1198,1198,1,27,0,2048,2048,1,27,0,2470,2470,1,
1536053188,28,0,2434,2434,1,27,0,2630,2629,1,27,0,617,616,1,27,0,1198,1198,1,27,0,2048,2048,1,27,0,2470,2470,1,
1536053188,28,0,2434,2434,1,27,0,2630,2629,1,26,0,617,616,1,27,0,1198,1198,1,27,0,2048,2048,1,27,0,2470,2470,1,
1536053194,28,0,2434,2434,1,27,0,2630,2629,1,26,0,617,616,1,27,0,1198,1198,1,27,0,2048,2048,1,27,0,2470,2470,1,
1536053194,28,0,2434,2434,1,27,0,2630,2629,1,26,0,617,616,1,27,0,1198,1198,1,27,0,2048,2048,1,27,0,2470,2470,1,
1536053199,28,0,2434,2434,1,27,0,2630,2629,1,27,0,617,616,1,27,0,1198,1198,1,28,0,2048,2048,1,27,0,2470,2470,1,
1536053199,28,0,2434,2434,1,27,0,2630,2629,1,27,0,617,616,1,27,0,1198,1198,1,28,0,2048,2048,1,27,0,2470,2470,1,
1536053199,28,0,2434,2434,1,27,0,2630,2629,1,26,0,617,616,1,27,0,1198,1198,1,28,0,2048,2048,1,27,0,2470,2470,1,
1536053205,28,0,2434,2434,1,27,0,2630,2629,1,26,0,617,616,1,27,0,1198,1198,1,28,0,2048,2048,1,27,0,2470,2470,1,
1536053205,28,0,2434,2434,1,27,0,2630,2629,1,26,0,617,616,1,27,0,1198,1198,1,28,0,2048,2048,1,27,0,2470,2470,1,
1536053205,28,0,2434,2434,1,28,0,2630,2629,1,26,0,617,616,1,27,0,1198,1198,1,28,0,2048,2048,1,27,0,2470,2470,1,
1536053211,28,0,2434,2434,1,28,0,2630,2629,1,26,0,617,616,1,27,0,1198,1198,1,28,0,2048,2048,1,27,0,2470,2470,1,
1536053211,28,0,2434,2434,1,27,0,2630,2629,1,26,0,617,616,1,27,0,1198,1198,1,28,0,2048,2048,1,27,0,2470,2470,1,
1536053216,28,0,2434,2434,1,27,0,2630,2629,1,26,0,617,616,1,27,0,1198,1198,1,28,0,2048,2048,1,27,0,2470,2470,1,
1536053216,28,0,2434,2434,1,27,0,2630,2629,1,27,0,617,616,1,27,0,1198,1198,1,28,0,2048,2048,1,27,0,2470,2470,1,
1536053221,28,0,2434,2434,1,28,0,2630,2629,1,27,0,617,616,1,27,0,1198,1198,1,28,0,2048,2048,1,27,0,2470,2470,1,
1536053227,28,0,2434,2434,1,28,0,2630,2629,1,27,0,617,616,1,27,0,1198,1198,1,28,0,2048,2048,1,27,0,2470,2470,1,
1536053227,28,0,2434,2434,1,27,0,2630,2629,1,27,0,617,616,1,27,0,1198,1198,1,28,0,2048,2048,1,27,0,2470,2470,1,
1536053232,28,0,2434,2434,1,27,0,2630,2629,1,27,0,617,616,1,27,0,1198,1198,1,28,0,2048,2048,1,27,0,2470,2470,1,
1536053232,28,0,2434,2434,1,28,0,2630,2629,1,27,0,617,616,1,27,0,1198,1198,1,28,0,2048,2048,1,27,0,2470,2470,1,
1536053238,28,0,2434,2434,1,27,0,2630,2629,1,27,0,617,616,1,27,0,1198,1198,1,28,0,2048,2048,1,27,0,2470,2470,1,
1536053243,28,0,2434,2434,1,27,0,2630,2629,1,27,0,617,616,1,27,0,1198,1198,1,28,0,2048,2048,1,27,0,2470,2470,1,
1536053243,28,0,2434,2434,1,27,0,2630,2629,1,27,0,617,616,1,27,0,1198,1198,1,28,0,2048,2048,1,27,0,2470,2470,1,
1536053249,28,0,2434,2434,1,27,0,2630,2629,1,27,0,617,616,1,27,0,1198,1198,1,28,0,2048,2048,1,27,0,2470,2470,1,
1536053249,28,0,2434,2434,1,28,0,2630,2629,1,27,0,617,616,1,27,0,1198,1198,1,28,0,2048,2048,1,27,0,2470,2470,1,
1536053254,28,0,2434,2434,1,27,0,2630,2629,1,27,0,617,616,1,27,0,1198,1198,1,28,0,2048,2048,1,28,0,2470,2470,1,
1536053254,28,0,2434,2434,1,27,0,2630,2629,1,27,0,617,616,1,27,0,1198,1198,1,28,0,2048,2048,1,28,0,2470,2470,1,
1536053254,28,0,2434,2434,1,27,0,2630,2629,1,28,0,617,616,1,28,0,1198,1198,1,28,0,2048,2048,1,28,0,2470,2470,1,
1536053265,28,0,2434,2434,1,27,0,2630,2629,1,28,0,617,616,1,28,0,1198,1198,1,28,0,2048,2048,1,28,0,2470,2470,1,
1536053265,28,0,2434,2434,1,27,0,2630,2629,1,27,0,617,616,1,28,0,1198,1198,1,28,0,2048,2048,1,27,0,2470,2470,1,
1536053270,28,0,2434,2434,1,28,0,2630,2629,1,27,0,617,616,1,28,0,1198,1198,1,28,0,2048,2048,1,28,0,2470,2470,1,
1536053276,28,0,2434,2434,1,28,0,2630,2629,1,27,0,617,616,1,28,0,1198,1198,1,28,0,2048,2048,1,28,0,2470,2470,1,
1536053276,28,0,2434,2434,1,28,0,2630,2629,1,27,0,617,616,1,28,0,1198,1198,1,28,0,2048,2048,1,28,0,2470,2470,1,
1536053281,28,0,2434,2434,1,28,0,2630,2629,1,27,0,617,616,1,28,0,1198,1198,1,28,0,2048,2048,1,28,0,2470,2470,1,
1536053281,28,0,2434,2434,1,27,0,2630,2629,1,27,0,617,616,1,28,0,1198,1198,1,28,0,2048,2048,1,28,0,2470,2470,1,
1536053287,28,0,2434,2434,1,27,0,2630,2629,1,28,0,617,616,1,28,0,1198,1198,1,28,0,2048,2048,1,28,0,2470,2470,1,
1536053292,28,0,2434,2434,1,27,0,2630,2629,1,28,0,617,616,1,28,0,1198,1198,1,28,0,2048,2048,1,28,0,2470,2470,1,
1536053292,28,0,2434,2434,1,27,0,2630,2629,1,27,0,617,616,1,28,0,1198,1198,1,28,0,2048,2048,1,28,0,2470,2470,1,
1536053298,28,0,2434,2434,1,27,0,2630,2629,1,27,0,617,616,1,28,0,1198,1198,1,28,0,2048,2048,1,28,0,2470,2470,1,
1536053298,28,0,2434,2434,1,28,0,2630,2629,1,27,0,617,616,1,28,0,1198,1198,1,28,0,2048,2048,1,28,0,2470,2470,1,
1536053303,28,0,2434,2434,1,28,0,2630,2629,1,27,0,617,616,1,28,0,1198,1198,1,28,0,2048,2048,1,27,0,2470,2470,1,
1536053308,28,0,2434,2434,1,28,0,2630,2629,1,27,0,617,616,1,28,0,1198,1198,1,28,0,2048,2048,1,27,0,2470,2470,1,
1536053308,28,0,2434,2434,1,27,0,2630,2629,1,27,0,617,616,1,28,0,1198,1198,1,28,0,2048,2048,1,28,0,2470,2470,1,
1536053314,28,0,2434,2434,1,27,0,2630,2629,1,27,0,617,616,1,28,0,1198,1198,1,28,0,2048,2048,1,28,0,2470,2470,1,
1536053314,28,0,2434,2434,1,28,0,2630,2629,1,27,0,617,616,1,28,0,1198,1198,1,28,0,2048,2048,1,28,0,2470,2470,1,
1536053319,28,0,2434,2434,1,28,0,2630,2629,1,27,0,617,616,1,28,0,1198,1198,1,28,0,2048,2048,1,28,0,2470,2470,1,
1536053319,28,0,2434,2434,1,28,0,2630,2629,1,27,0,617,616,1,28,0,1198,1198,1,28,0,2048,2048,1,28,0,2470,2470,1,
1536053319,28,0,2434,2434,1,27,0,2630,2629,1,28,0,617,616,1,28,0,1198,1198,1,28,0,2048,2048,1,28,0,2470,2470,1,
1536053325,28,0,2434,2434,1,27,0,2630,2629,1,28,0,617,616,1,28,0,1198,1198,1,28,0,2048,2048,1,28,0,2470,2470,1,
1536053325,28,0,2434,2434,1,28,0,2630,2629,1,28,0,617,616,1,28,0,1198,1198,1,28,0,2048,2048,1,28,0,2470,2470,1,
1536053330,28,0,2434,2434,1,27,0,2630,2629,1,27,0,617,616,1,28,0,1198,1198,1,28,0,2048,2048,1,28,0,2470,2470,1,
1536053336,28,0,2434,2434,1,27,0,2630,2629,1,27,0,617,616,1,28,0,1198,1198,1,28,0,2048,2048,1,28,0,2470,2470,1,
1536053336,28,0,2434,2434,1,28,0,2630,2629,1,27,0,617,616,1,28,0,1198,1198,1,28,0,2048,2048,1,28,0,2470,2470,1,
1536053341,28,0,2434,2434,1,28,0,2630,2629,1,27,0,617,616,1,28,0,1198,1198,1,28,0,2048,2048,1,28,0,2470,2470,1,
1536053341,28,0,2434,2434,1,27,0,2630,2629,1,28,0,617,616,1,28,0,1198,1198,1,28,0,2048,2048,1,28,0,2470,2470,1,
1536053347,28,0,2434,2434,1,28,0,2630,2629,1,28,0,617,616,1,28,0,1198,1198,1,28,0,2048,2048,1,28,0,2470,2470,1,
1536053352,28,0,2434,2434,1,28,0,2630,2629,1,28,0,617,616,1,28,0,1198,1198,1,28,0,2048,2048,1,28,0,2470,2470,1,
