time recorded,rocker horizontal,rocker vertical,toggle horizontal,toggle vertical,blu button time depressed,flap,potentiometer lever,potentional knob
1536067642,0,0,0,0,0,0,39,30,
1536067642,0,0,0,0,0,0,39,30,
1536067642,0,0,0,0,0,0,39,31,
1536067642,0,0,0,0,0,0,39,31,
1536067648,0,0,0,0,0,0,39,31,
1536067653,0,0,0,0,0,0,39,32,
1536067653,0,0,0,0,0,0,39,32,
1536067659,0,0,0,0,0,0,39,24,
1536067659,0,0,0,0,0,0,39,24,
1536067664,0,0,0,0,0,0,39,24,
1536067670,0,0,0,0,0,0,39,32,
1536067670,0,0,0,0,0,0,39,32,
1536067675,0,0,0,0,0,0,39,32,
1536067675,0,0,0,0,0,0,39,32,
1536067681,0,0,0,0,0,0,39,32,
1536067686,0,0,0,0,0,0,39,24,
1536067686,0,0,0,0,0,0,39,24,
1536067692,0,0,0,0,0,0,39,31,
1536067692,0,0,0,0,0,0,39,31,
1536067697,0,0,0,0,0,0,39,32,
1536067697,0,0,0,0,0,0,39,31,
1536067697,0,0,0,0,0,0,39,31,
1536067703,0,0,0,0,0,0,39,24,
1536067703,0,0,0,0,0,0,39,24,
1536067708,0,0,0,0,0,0,39,32,
1536067713,0,0,0,0,0,0,39,31,
1536067713,0,0,0,0,0,0,39,31,
