15045370622.56,2,-0.15      ,-0.26      ,-0.26      ,-17.14 ,-22.21 ,143.56   ,13.7,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045370626.62,1,0.50       ,-0.11      ,0.00       ,-3.18  ,-22.06 ,142.22   ,22.5,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045370630.69,2,-0.25      ,-0.28      ,-0.21      ,-17.28 ,-21.96 ,142.78   ,13.8,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045370634.75,1,0.50       ,-0.07      ,0.00       ,-3.28  ,-21.86 ,141.46   ,22.3,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045370638.83,2,-0.21      ,-0.31      ,-0.23      ,-17.42 ,-21.75 ,142.00   ,13.8,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045370642.89,1,0.50       ,-0.08      ,0.00       ,-3.40  ,-21.65 ,140.68   ,22.2,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045370646.96,2,-0.24      ,-0.23      ,-0.18      ,-17.57 ,-21.55 ,141.25   ,13.9,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045370651.02,1,0.52       ,0.07       ,0.00       ,-3.54  ,-21.40 ,139.91   ,22.2,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045370655.02,2,-0.29      ,-0.18      ,-0.14      ,-17.71 ,-21.17 ,140.54   ,13.9,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045370659.09,1,0.51       ,-0.05      ,0.00       ,-3.60  ,-20.92 ,139.21   ,22.1,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
