time recorded,turntable temp, turntable velocity, turntable goal, turntable position, turntable torque, shoulder temp, shoulder velocity, shoulder goal, shoulder position, shoulder torque, elbow temp, elbow velocity, elbow goal, elbow position, elbow torque, wrist temp, wrist velocity, wrist goal, wrist position, wrist torque, wrist rotation temp, wrist rotation velocity, wrist rotation goal, wrist rotation position, wrist rotation torque, gripper temp, gripper velocity, gripper goal, gripper position, gripper torque
1535794115,25,0,2434,2434,1,25,0,2633,2632,1,26,0,615,616,1,26,0,1204,1204,1,26,0,2048,2048,1,26,0,2470,2470,1,
1535794115,25,0,2434,2434,1,25,0,2633,2632,1,25,0,615,616,1,26,0,1204,1204,1,26,0,2048,2048,1,26,0,2470,2470,1,
1535794120,25,0,2434,2434,1,25,0,2633,2632,1,25,0,615,616,1,26,0,1204,1204,1,26,0,2048,2048,1,26,0,2470,2470,1,
1535794126,26,0,2434,2434,1,25,0,2633,2632,1,25,0,615,616,1,26,0,1204,1204,1,26,0,2048,2048,1,26,0,2470,2470,1,
1535794126,26,0,2434,2434,1,25,0,2633,2632,1,25,0,615,616,1,26,0,1204,1204,1,26,0,2048,2048,1,26,0,2470,2470,1,
1535794131,26,0,2434,2434,1,25,0,2633,2632,1,25,0,615,616,1,26,0,1204,1204,1,26,0,2048,2048,1,26,0,2470,2470,1,
1535794131,26,0,2434,2434,1,25,0,2633,2632,1,25,0,615,616,1,26,0,1204,1204,1,26,0,2048,2048,1,26,0,2470,2470,1,
1535794137,26,0,2434,2434,1,25,0,2633,2632,1,25,0,615,616,1,26,0,1204,1204,1,26,0,2048,2048,1,26,0,2470,2470,1,
1535794142,26,0,2434,2434,1,25,0,2633,2632,1,26,0,615,616,1,26,0,1204,1204,1,26,0,2048,2048,1,26,0,2470,2470,1,
1535794142,26,0,2434,2434,1,25,0,2633,2632,1,26,0,615,616,1,26,0,1204,1204,1,26,0,2048,2048,1,26,0,2470,2470,1,
1535794147,26,0,2434,2434,1,25,0,2633,2632,1,26,0,615,616,1,26,0,1204,1204,1,26,0,2048,2048,1,26,0,2470,2470,1,
1535794147,26,0,2434,2434,1,25,0,2633,2632,1,26,0,615,616,1,26,0,1204,1204,1,26,0,2048,2048,1,26,0,2470,2470,1,
1535794153,26,0,2434,2434,1,25,0,2633,2632,1,26,0,615,616,1,26,0,1204,1204,1,26,0,2048,2048,1,26,0,2470,2470,1,
1535794153,26,0,2434,2434,1,25,0,2633,2632,1,26,0,615,616,1,26,0,1204,1204,1,26,0,2048,2048,1,26,0,2470,2470,1,
1535794153,26,0,2434,2434,1,25,0,2633,2632,1,26,0,615,616,1,26,0,1204,1204,1,26,0,2048,2048,1,25,0,2470,2470,1,
1535794158,26,0,2434,2434,1,25,0,2633,2632,1,26,0,615,616,1,26,0,1204,1204,1,26,0,2048,2048,1,25,0,2470,2470,1,
1535794158,26,0,2434,2434,1,25,0,2633,2632,1,26,0,615,616,1,26,0,1204,1204,1,26,0,2048,2048,1,26,0,2470,2470,1,
1535794164,26,0,2434,2434,1,25,0,2633,2632,1,26,0,615,616,1,26,0,1204,1204,1,26,0,2048,2048,1,26,0,2470,2470,1,
1535794169,26,0,2434,2434,1,25,0,2633,2632,1,25,0,615,616,1,26,0,1204,1204,1,26,0,2048,2048,1,26,0,2470,2470,1,
1535794169,26,0,2434,2434,1,25,0,2633,2632,1,25,0,615,616,1,26,0,1204,1204,1,26,0,2048,2048,1,25,0,2470,2470,1,
1535794175,26,0,2434,2434,1,25,0,2633,2632,1,25,0,615,616,1,26,0,1204,1204,1,26,0,2048,2048,1,25,0,2470,2470,1,
1535794175,26,0,2434,2434,1,26,0,2633,2632,1,26,0,615,616,1,26,0,1204,1204,1,26,0,2048,2048,1,26,0,2470,2470,1,
1535794180,26,0,2434,2434,1,26,0,2633,2632,1,26,0,615,616,1,26,0,1204,1204,1,26,0,2048,2048,1,26,0,2470,2470,1,
1535794186,26,0,2434,2434,1,26,0,2633,2632,1,25,0,615,616,1,26,0,1204,1204,1,26,0,2048,2048,1,26,0,2470,2470,1,
1535794186,26,0,2434,2434,1,26,0,2633,2632,1,26,0,615,616,1,26,0,1204,1204,1,26,0,2048,2048,1,26,0,2470,2470,1,
1535794191,26,0,2434,2434,1,26,0,2633,2632,1,26,0,615,616,1,26,0,1204,1204,1,26,0,2048,2048,1,26,0,2470,2470,1,
1535794191,26,0,2434,2434,1,26,0,2633,2632,1,26,0,615,616,1,26,0,1204,1204,1,26,0,2048,2048,1,26,0,2470,2470,1,
1535794197,26,0,2434,2434,1,26,0,2633,2632,1,26,0,615,616,1,26,0,1204,1204,1,26,0,2048,2048,1,26,0,2470,2470,1,
1535794202,26,0,2434,2434,1,26,0,2633,2632,1,26,0,615,616,1,26,0,1204,1204,1,26,0,2048,2048,1,26,0,2470,2470,1,
1535794202,26,0,2434,2434,1,26,0,2633,2632,1,26,0,615,616,1,26,0,1204,1204,1,26,0,2048,2048,1,25,0,2470,2470,1,
1535794208,26,0,2434,2434,1,26,0,2633,2632,1,26,0,615,616,1,26,0,1204,1204,1,26,0,2048,2048,1,25,0,2470,2470,1,
1535794208,26,0,2434,2434,1,26,0,2633,2632,1,26,0,615,616,1,26,0,1204,1204,1,26,0,2048,2048,1,25,0,2470,2470,1,
1535794213,26,0,2434,2434,1,26,0,2633,2632,1,26,0,615,616,1,26,0,1204,1204,1,26,0,2048,2048,1,25,0,2470,2470,1,
1535794213,26,0,2434,2434,1,26,0,2633,2632,1,25,0,615,616,1,26,0,1204,1204,1,26,0,2048,2048,1,26,0,2470,2470,1,
1535794213,26,0,2434,2434,1,26,0,2633,2632,1,26,0,615,616,1,26,0,1204,1204,1,26,0,2048,2048,1,25,0,2470,2470,1,
1535794219,26,0,2434,2434,1,26,0,2633,2632,1,26,0,615,616,1,26,0,1204,1204,1,26,0,2048,2048,1,25,0,2470,2470,1,
1535794219,26,0,2434,2434,1,26,0,2633,2632,1,26,0,615,616,1,26,0,1204,1204,1,26,0,2048,2048,1,25,0,2470,2470,1,
1535794224,26,0,2434,2434,1,26,0,2633,2632,1,26,0,615,616,1,26,0,1204,1204,1,26,0,2048,2048,1,25,0,2470,2470,1,
1535794229,26,0,2434,2434,1,26,0,2633,2632,1,25,0,615,616,1,26,0,1204,1204,1,26,0,2048,2048,1,26,0,2470,2470,1,
1535794229,26,0,2434,2434,1,26,0,2633,2632,1,25,0,615,616,1,26,0,1204,1204,1,26,0,2048,2048,1,26,0,2470,2470,1,
1535794235,26,0,2434,2434,1,26,0,2633,2632,1,25,0,615,616,1,26,0,1204,1204,1,26,0,2048,2048,1,26,0,2470,2470,1,
1535794235,26,0,2434,2434,1,26,0,2633,2632,1,26,0,615,616,1,26,0,1204,1204,1,26,0,2048,2048,1,26,0,2470,2470,1,
1535794240,26,0,2434,2434,1,26,0,2633,2632,1,26,0,615,616,1,26,0,1204,1204,1,26,0,2048,2048,1,26,0,2470,2470,1,
1535794246,26,0,2434,2434,1,26,0,2633,2632,1,25,0,615,616,1,26,0,1204,1204,1,26,0,2048,2048,1,26,0,2470,2470,1,
1535794246,26,0,2434,2434,1,26,0,2633,2632,1,26,0,615,616,1,26,0,1204,1204,1,26,0,2048,2048,1,25,0,2470,2470,1,
1535794246,26,0,2434,2434,1,26,0,2633,2632,1,26,0,615,616,1,26,0,1204,1204,1,26,0,2048,2048,1,25,0,2470,2470,1,
1535794246,26,0,2434,2434,1,26,0,2633,2632,1,26,0,615,616,1,26,0,1204,1204,1,26,0,2048,2048,1,26,0,2470,2470,1,
1535794257,26,0,2434,2434,1,26,0,2633,2632,1,26,0,615,616,1,26,0,1204,1204,1,26,0,2048,2048,1,26,0,2470,2470,1,
1535794257,26,0,2434,2434,1,26,0,2633,2632,1,26,0,615,616,1,26,0,1204,1204,1,26,0,2048,2048,1,25,0,2470,2470,1,
1535794257,26,0,2434,2434,1,26,0,2633,2632,1,26,0,615,616,1,26,0,1204,1204,1,26,0,2048,2048,1,25,0,2470,2470,1,
1535794285,26,0,2434,2434,1,26,0,2633,2632,1,26,0,615,616,1,26,0,1204,1204,1,26,0,2048,2048,1,26,0,2470,2470,1,
1535794285,26,0,2434,2434,1,26,0,2633,2632,1,26,0,615,616,1,26,0,1204,1204,1,26,0,2048,2048,1,26,0,2470,2470,1,
1535794290,26,0,2434,2434,1,26,0,2633,2632,1,26,0,615,616,1,26,0,1204,1204,1,26,0,2048,2048,1,26,0,2470,2470,1,
1535794290,26,0,2434,2434,1,26,0,2633,2632,1,26,0,615,616,1,26,0,1204,1204,1,26,0,2048,2048,1,26,0,2470,2470,1,
1535794296,26,0,2434,2434,1,26,0,2633,2632,1,26,0,615,616,1,26,0,1204,1204,1,26,0,2048,2048,1,26,0,2470,2470,1,
